Seconds,R_Time,Lat,Long,Animal_ID,Sex,Step_m,Interval_s,Speed_kmh,Heading,State_Num
23900400,2025-09-25 01:00:00,37.09715,-121.98602,164M,M,1494.9,28800,0.1869,0.99231,2
23914800,2025-09-25 05:00:00,37.0979,-121.98458,164M,M,152.5,14400,0.0381,2.04736,1
23929200,2025-09-25 09:00:00,37.09776,-121.98424,164M,M,33.9,14400,0.0085,3.70955,1
23943600,2025-09-25 13:00:00,37.09771,-121.98428,164M,M,6.6,14400,0.0016,0.25986,1
23958000,2025-09-25 17:00:00,37.09792,-121.98421,164M,M,24.2,14400,0.006,4.52049,1
24001200,2025-09-26 05:00:00,37.08931,-122.03968,164M,M,5012.2,43200,0.4177,0.4447,2
24015600,2025-09-26 09:00:00,37.09008,-122.03922,164M,M,94.8,14400,0.0237,0.25988,1
24030000,2025-09-26 13:00:00,37.09011,-122.03921,164M,M,3.5,14400,0.0009,3.5148,1
24058800,2025-09-26 21:00:00,37.08249,-122.04295,164M,M,909.9,28800,0.1137,4.29217,2
24073200,2025-09-27 01:00:00,37.07671,-122.05916,164M,M,1575.1,14400,0.3938,6.04586,2
24116400,2025-09-27 13:00:00,37.13297,-122.07623,164M,M,6436.4,43200,0.5364,5.14198,3
24130800,2025-09-27 17:00:00,37.13733,-122.08817,164M,M,1164.2,14400,0.291,4.53403,2
24145200,2025-09-27 21:00:00,37.13663,-122.09304,164M,M,438.7,14400,0.1097,6.08427,2
24159600,2025-09-28 01:00:00,37.13924,-122.0937,164M,M,296.1,14400,0.074,0.12686,2
24174000,2025-09-28 05:00:00,37.13949,-122.09366,164M,M,28.0,14400,0.007,3.38061,1
24217200,2025-09-28 17:00:00,37.12974,-122.09664,164M,M,1115.9,43200,0.093,2.24442,2
24231600,2025-09-28 21:00:00,37.12967,-122.09653,164M,M,12.5,14400,0.0031,1.25867,1
24260400,2025-09-29 05:00:00,37.13875,-122.06121,164M,M,3289.8,28800,0.4112,2.22377,2
24303600,2025-09-29 17:00:00,37.12217,-122.03403,164M,M,3033.9,43200,0.2528,2.13089,2
24318000,2025-09-29 21:00:00,37.12213,-122.03395,164M,M,8.4,14400,0.0021,2.76452,1
24332400,2025-09-30 01:00:00,37.11766,-122.03173,164M,M,534.6,14400,0.1336,4.01605,2
24346800,2025-09-30 05:00:00,37.11736,-122.03218,164M,M,52.0,14400,0.013,2.85606,1
24361200,2025-09-30 09:00:00,37.11228,-122.03031,164M,M,588.7,14400,0.1472,1.22676,2
24375600,2025-09-30 13:00:00,37.1123,-122.03024,164M,M,6.6,14400,0.0016,3.99413,1
24390000,2025-09-30 17:00:00,37.11207,-122.03057,164M,M,38.9,14400,0.0097,5.49938,1
24433200,2025-10-01 05:00:00,37.11211,-122.03062,164M,M,6.3,43200,0.0005,1.96122,1
24447600,2025-10-01 09:00:00,37.11147,-122.02867,164M,M,187.0,14400,0.0467,2.52967,1
24462000,2025-10-01 13:00:00,37.11047,-122.02779,164M,M,135.8,14400,0.034,6.15105,1
24476400,2025-10-01 17:00:00,37.11053,-122.0278,164M,M,6.7,14400,0.0017,2.03513,1
24548400,2025-10-02 13:00:00,37.1091,-122.02422,164M,M,355.1,72000,0.0178,2.63766,1
24577200,2025-10-02 21:00:00,37.10249,-122.01965,164M,M,839.3,28800,0.1049,4.06629,2
24591600,2025-10-03 01:00:00,37.09538,-122.03147,164M,M,1313.0,14400,0.3283,4.08912,2
24606000,2025-10-03 05:00:00,37.09171,-122.03787,164M,M,699.1,14400,0.1748,4.41822,2
24620400,2025-10-03 09:00:00,37.09142,-122.03907,164M,M,111.2,14400,0.0278,5.55182,1
24634800,2025-10-03 13:00:00,37.09158,-122.03925,164M,M,23.9,14400,0.006,3.37877,1
24649200,2025-10-03 17:00:00,37.08993,-122.03975,164M,M,188.8,14400,0.0472,3.37893,1
24663600,2025-10-03 21:00:00,37.08373,-122.04163,164M,M,709.3,14400,0.1773,3.60674,2
24678000,2025-10-04 01:00:00,37.05824,-122.05766,164M,M,3171.2,14400,0.7928,5.38678,3
24692400,2025-10-04 05:00:00,37.06046,-122.06114,164M,M,395.3,14400,0.0988,1.84239,2
24706800,2025-10-04 09:00:00,37.06044,-122.06105,164M,M,8.3,14400,0.0021,0.13072,1
24721200,2025-10-04 13:00:00,37.06305,-122.06062,164M,M,292.7,14400,0.0732,3.45906,2
24735600,2025-10-04 17:00:00,37.06288,-122.06069,164M,M,19.9,14400,0.005,4.03808,1
24764400,2025-10-05 01:00:00,37.05474,-122.07345,164M,M,1449.6,28800,0.1812,5.96174,2
24793200,2025-10-05 09:00:00,37.06018,-122.07572,164M,M,637.6,28800,0.0797,3.723,2
24807600,2025-10-05 13:00:00,37.05984,-122.076,164M,M,45.2,14400,0.0113,0.87483,1
24822000,2025-10-05 17:00:00,37.06004,-122.0757,164M,M,34.7,14400,0.0087,3.9097,1
24836400,2025-10-05 21:00:00,37.05985,-122.07593,164M,M,29.4,14400,0.0073,1.02366,1
24850800,2025-10-06 01:00:00,37.0609,-122.07377,164M,M,224.4,14400,0.0561,4.20198,2
24894000,2025-10-06 13:00:00,37.06006,-122.07565,164M,M,191.2,43200,0.0159,0.31747,1
24908400,2025-10-06 17:00:00,37.06023,-122.07558,164M,M,19.9,14400,0.005,3.95799,1
24922800,2025-10-06 21:00:00,37.06002,-122.07586,164M,M,34.1,14400,0.0085,1.09945,1
24951600,2025-10-07 05:00:00,37.06087,-122.07377,164M,M,208.1,28800,0.026,1.08527,1
24966000,2025-10-07 09:00:00,37.06159,-122.07206,164M,M,171.6,14400,0.0429,0.37964,1
24994800,2025-10-07 17:00:00,37.06169,-122.07201,164M,M,12.0,28800,0.0015,4.95796,1
25009200,2025-10-07 21:00:00,37.06171,-122.07211,164M,M,9.1,14400,0.0023,3.44395,1
25023600,2025-10-08 01:00:00,37.05777,-122.07365,164M,M,458.9,14400,0.1147,2.95168,2
25038000,2025-10-08 05:00:00,37.05312,-122.07253,164M,M,526.5,14400,0.1316,0.8327,2
25095600,2025-10-08 21:00:00,37.05598,-122.06859,164M,M,472.6,57600,0.0295,1.85482,1
25110000,2025-10-09 01:00:00,37.05509,-122.06477,164M,M,353.1,14400,0.0883,4.49117,2
25124400,2025-10-09 05:00:00,37.05502,-122.06516,164M,M,35.5,14400,0.0089,5.44246,1
25138800,2025-10-09 09:00:00,37.05537,-122.06565,164M,M,58.4,14400,0.0146,1.10617,1
25153200,2025-10-09 13:00:00,37.05545,-122.06545,164M,M,19.9,14400,0.005,3.39681,1
25167600,2025-10-09 17:00:00,37.05493,-122.06562,164M,M,59.8,14400,0.0149,0.80806,1
25182000,2025-10-09 21:00:00,37.05901,-122.06027,164M,M,656.7,14400,0.1642,1.79659,2
25196400,2025-10-10 01:00:00,37.05474,-122.03699,164M,M,2119.7,14400,0.5299,0.93665,3
25210800,2025-10-10 05:00:00,37.06603,-122.01775,164M,M,2119.1,14400,0.5298,5.27898,3
25225200,2025-10-10 09:00:00,37.06837,-122.02236,164M,M,484.8,14400,0.1212,5.22743,2
25239600,2025-10-10 13:00:00,37.06865,-122.02298,164M,M,63.2,14400,0.0158,2.34342,1
25254000,2025-10-10 17:00:00,37.06858,-122.02289,164M,M,11.2,14400,0.0028,5.64706,1
25268400,2025-10-10 21:00:00,37.071,-122.02513,164M,M,334.5,14400,0.0836,0.31292,2
25282800,2025-10-11 01:00:00,37.07857,-122.02206,164M,M,884.7,14400,0.2212,1.04034,2
25311600,2025-10-11 09:00:00,37.09708,-121.98248,164M,M,4069.6,28800,0.5087,4.52721,3
25326000,2025-10-11 13:00:00,37.09669,-121.98509,164M,M,235.5,14400,0.0589,2.72926,2
25340400,2025-10-11 17:00:00,37.09638,-121.98492,164M,M,37.6,14400,0.0094,5.99782,1
25354800,2025-10-11 21:00:00,37.09725,-121.98524,164M,M,100.8,14400,0.0252,1.35791,1
25369200,2025-10-12 01:00:00,37.09735,-121.98466,164M,M,52.6,14400,0.0132,0.63132,1
25383600,2025-10-12 05:00:00,37.09783,-121.98422,164M,M,66.1,14400,0.0165,3.58795,1
25398000,2025-10-12 09:00:00,37.09768,-121.98431,164M,M,18.5,14400,0.0046,2.46831,1
25412400,2025-10-12 13:00:00,37.09765,-121.98428,164M,M,4.3,14400,0.0011,3.69963,1
25426800,2025-10-12 17:00:00,37.09719,-121.98464,164M,M,60.3,14400,0.0151,1.48148,1
25441200,2025-10-12 21:00:00,37.0972,-121.9845,164M,M,12.5,14400,0.0031,3.22253,1
25455600,2025-10-13 01:00:00,37.09484,-121.98474,164M,M,263.3,14400,0.0658,0.6733,2
25470000,2025-10-13 05:00:00,37.09498,-121.9846,164M,M,19.9,14400,0.005,1.24942,1
25484400,2025-10-13 09:00:00,37.09545,-121.98283,164M,M,165.5,14400,0.0414,5.74612,1
25498800,2025-10-13 13:00:00,37.09762,-121.98445,164M,M,280.8,14400,0.0702,2.71394,2
25513200,2025-10-13 17:00:00,37.09699,-121.98409,164M,M,77.0,14400,0.0192,0.39141,1
25542000,2025-10-14 01:00:00,37.103,-121.98098,164M,M,723.0,28800,0.0904,0.00319,2
25570800,2025-10-14 09:00:00,37.1055,-121.98097,164M,M,278.0,28800,0.0347,0.37491,1
25585200,2025-10-14 13:00:00,37.10779,-121.97984,164M,M,273.6,14400,0.0684,3.17576,2
25599600,2025-10-14 17:00:00,37.10709,-121.97987,164M,M,77.9,14400,0.0195,2.2355,1
25614000,2025-10-14 21:00:00,37.10614,-121.97835,164M,M,171.3,14400,0.0428,3.62706,1
25628400,2025-10-15 01:00:00,37.10292,-121.98048,164M,M,404.8,14400,0.1012,5.03968,2
25686000,2025-10-15 17:00:00,37.10367,-121.98325,164M,M,259.4,57600,0.0162,1.65419,1
25700400,2025-10-15 21:00:00,37.10362,-121.9825,164M,M,66.7,14400,0.0167,0.48868,1
25729200,2025-10-16 05:00:00,37.10368,-121.98246,164M,M,7.6,28800,0.0009,1.71725,1
25772400,2025-10-16 17:00:00,37.10366,-121.98229,164M,M,15.2,43200,0.0013,0.99806,1
25844400,2025-10-17 13:00:00,37.10402,-121.98159,164M,M,73.9,72000,0.0037,4.86026,1
25930800,2025-10-18 13:00:00,37.10703,-122.00695,164M,M,2273.7,86400,0.0947,4.66288,2
25945200,2025-10-18 17:00:00,37.10693,-122.00948,164M,M,224.6,14400,0.0562,5.59456,2
25959600,2025-10-18 21:00:00,37.12395,-122.02705,164M,M,2451.3,14400,0.6128,4.68681,3
25974000,2025-10-19 01:00:00,37.1239,-122.0295,164M,M,217.3,14400,0.0543,5.7006,2
25988400,2025-10-19 05:00:00,37.13485,-122.03855,164M,M,1458.2,14400,0.3645,0.47506,2
26002800,2025-10-19 09:00:00,37.14717,-122.0306,164M,M,1540.5,14400,0.3851,3.43205,2
26031600,2025-10-19 17:00:00,37.14701,-122.03066,164M,M,18.6,28800,0.0023,1.72635,1
26060400,2025-10-20 01:00:00,37.147,-122.03058,164M,M,7.2,28800,0.0009,5.53408,1
26089200,2025-10-20 09:00:00,37.14742,-122.03107,164M,M,63.8,28800,0.008,2.42707,1
26132400,2025-10-20 21:00:00,37.14708,-122.0307,164M,M,50.0,43200,0.0042,2.85114,1
26146800,2025-10-21 01:00:00,37.147,-122.03067,164M,M,9.3,14400,0.0023,6.22827,1
26161200,2025-10-21 05:00:00,37.14729,-122.03069,164M,M,32.3,14400,0.0081,3.45024,1
26218800,2025-10-21 21:00:00,37.14714,-122.03075,164M,M,17.5,57600,0.0011,5.95384,1
26262000,2025-10-22 09:00:00,37.15684,-122.03491,164M,M,1139.9,43200,0.095,5.87311,2
26276400,2025-10-22 13:00:00,37.15706,-122.03503,164M,M,26.7,14400,0.0067,1.27212,1
26290800,2025-10-22 17:00:00,37.15851,-122.02912,164M,M,548.0,14400,0.137,1.84321,2
26305200,2025-10-22 21:00:00,37.15379,-122.00793,164M,M,1949.9,14400,0.4875,5.11426,2
26319600,2025-10-23 01:00:00,37.15505,-122.01165,164M,M,358.2,14400,0.0896,2.56151,2
26334000,2025-10-23 05:00:00,37.14808,-122.00592,164M,M,926.6,14400,0.2316,3.62062,2
26348400,2025-10-23 09:00:00,37.14587,-122.00736,164M,M,276.9,14400,0.0692,3.14159,2
26362800,2025-10-23 13:00:00,37.14586,-122.00736,164M,M,1.1,14400,0.0003,1.17471,1
26377200,2025-10-23 17:00:00,37.14587,-122.00733,164M,M,2.9,14400,0.0007,5.11095,1
26391600,2025-10-23 21:00:00,37.14684,-122.01022,164M,M,277.9,14400,0.0695,1.36175,2
26406000,2025-10-24 01:00:00,37.14837,-122.00117,164M,M,820.0,14400,0.205,3.36442,2
26434800,2025-10-24 09:00:00,37.1464,-122.00173,164M,M,224.6,28800,0.0281,3.19715,1
26449200,2025-10-24 13:00:00,37.14597,-122.00176,164M,M,47.9,14400,0.012,2.63265,1
26463600,2025-10-24 17:00:00,37.14587,-122.00169,164M,M,12.7,14400,0.0032,5.77491,1
26478000,2025-10-24 21:00:00,37.15268,-122.00645,164M,M,866.8,14400,0.2167,4.68883,2
26492400,2025-10-25 01:00:00,37.15256,-122.01283,164M,M,565.6,14400,0.1414,0.42162,2
26506800,2025-10-25 05:00:00,37.15503,-122.01144,164M,M,301.0,14400,0.0753,1.9788,2
26521200,2025-10-25 09:00:00,37.1538,-122.00787,164M,M,344.7,14400,0.0862,1.43557,2
26550000,2025-10-25 17:00:00,37.15389,-122.00704,164M,M,74.2,28800,0.0093,5.04259,1
26564400,2025-10-25 21:00:00,37.15883,-122.02513,164M,M,1694.7,14400,0.4237,0.56758,2
26578800,2025-10-26 01:00:00,37.15968,-122.02445,164M,M,112.1,14400,0.028,2.50236,1
26593200,2025-10-26 05:00:00,37.15567,-122.02071,164M,M,555.6,14400,0.1389,1.73601,2
26607600,2025-10-26 09:00:00,37.15385,-122.00702,164M,M,1230.0,14400,0.3075,4.80575,2
26622000,2025-10-26 13:00:00,37.1539,-122.00769,164M,M,59.6,14400,0.0149,4.44703,1
26636400,2025-10-26 17:00:00,37.15304,-122.01166,164M,M,364.6,14400,0.0912,5.22419,2
26665200,2025-10-27 01:00:00,37.15996,-122.02712,164M,M,1571.4,28800,0.1964,3.16544,2
26679600,2025-10-27 05:00:00,37.13824,-122.02777,164M,M,2415.8,14400,0.604,3.78127,3
26694000,2025-10-27 09:00:00,37.13809,-122.02791,164M,M,20.8,14400,0.0052,0.72227,1
26708400,2025-10-27 13:00:00,37.13828,-122.0277,164M,M,28.2,14400,0.007,6.02346,1
26722800,2025-10-27 17:00:00,37.13837,-122.02773,164M,M,10.4,14400,0.0026,2.84486,1
26737200,2025-10-27 21:00:00,37.12867,-122.02401,164M,M,1127.9,14400,0.282,2.35154,2
26751600,2025-10-28 01:00:00,37.10512,-121.99421,164M,M,3720.1,14400,0.93,2.4933,3
26766000,2025-10-28 05:00:00,37.09499,-121.98459,164M,M,1413.0,14400,0.3533,3.40146,2
26780400,2025-10-28 09:00:00,37.09487,-121.98463,164M,M,13.8,14400,0.0035,1.82628,1
26794800,2025-10-28 13:00:00,37.09482,-121.98439,164M,M,22.0,14400,0.0055,3.14159,1
26809200,2025-10-28 17:00:00,37.09466,-121.98439,164M,M,17.8,14400,0.0044,5.37703,1
26823600,2025-10-28 21:00:00,37.09476,-121.98455,164M,M,18.0,14400,0.0045,2.20623,1
26838000,2025-10-29 01:00:00,37.09466,-121.98438,164M,M,18.7,14400,0.0047,5.50844,1
26852400,2025-10-29 05:00:00,37.09488,-121.98465,164M,M,34.2,14400,0.0086,1.11716,1
26881200,2025-10-29 13:00:00,37.09495,-121.98447,164M,M,17.8,28800,0.0022,3.30515,1
26895600,2025-10-29 17:00:00,37.09466,-121.98453,164M,M,32.7,14400,0.0082,0.25987,1
26924400,2025-10-30 01:00:00,37.09472,-121.98451,164M,M,6.9,28800,0.0009,4.36843,1
26938800,2025-10-30 05:00:00,37.09466,-121.98472,164M,M,19.8,14400,0.0049,3.78384,1
26953200,2025-10-30 09:00:00,37.08936,-121.98969,164M,M,736.0,14400,0.184,3.72185,2
26967600,2025-10-30 13:00:00,37.08835,-121.99052,164M,M,134.3,14400,0.0336,4.28777,1
27039600,2025-10-31 09:00:00,37.07855,-122.01768,164M,M,2644.3,72000,0.1322,4.61189,2
27054000,2025-10-31 13:00:00,37.07841,-122.01942,164M,M,155.1,14400,0.0388,1.5708,1
27068400,2025-10-31 17:00:00,37.07841,-122.01939,164M,M,2.7,14400,0.0007,4.78564,1
27082800,2025-10-31 21:00:00,37.07904,-122.03016,164M,M,958.0,14400,0.2395,4.6981,2
27097200,2025-11-01 01:00:00,37.07872,-122.05795,164M,M,2465.6,14400,0.6164,5.59511,3
27111600,2025-11-01 05:00:00,37.09948,-122.07935,164M,M,2988.6,14400,0.7472,0.11989,3
27126000,2025-11-01 09:00:00,37.1153,-122.07696,164M,M,1771.8,14400,0.443,0.90496,2
27140400,2025-11-01 13:00:00,37.12413,-122.06286,164M,M,1589.6,14400,0.3974,5.91819,2
27154800,2025-11-01 17:00:00,37.1263,-122.0639,164M,M,258.3,14400,0.0646,0.69494,2
27183600,2025-11-02 01:00:00,37.15598,-122.03285,164M,M,4297.3,28800,0.5372,1.53607,3
27194400,2025-11-02 04:00:00,37.15679,-122.00346,164M,M,2606.1,10800,0.8687,2.37614,3
27208800,2025-11-02 08:00:00,37.14564,-121.99002,164M,M,1719.3,14400,0.4298,1.4555,2
27237600,2025-11-02 16:00:00,37.14576,-121.98872,164M,M,116.0,28800,0.0145,2.82481,1
27252000,2025-11-02 20:00:00,37.14238,-121.98733,164M,M,395.5,14400,0.0989,1.48143,2
27266400,2025-11-03 00:00:00,37.1424,-121.98705,164M,M,24.9,14400,0.0062,4.73852,1
27280800,2025-11-03 04:00:00,37.14241,-121.98753,164M,M,42.6,14400,0.0106,3.65231,1
27309600,2025-11-03 12:00:00,37.13531,-121.99252,164M,M,904.9,28800,0.1131,3.39176,2
27338400,2025-11-03 20:00:00,37.13453,-121.99277,164M,M,89.5,28800,0.0112,3.92525,1
27352800,2025-11-04 00:00:00,37.13445,-121.99287,164M,M,12.6,14400,0.0031,2.81333,1
27381600,2025-11-04 08:00:00,37.10635,-121.98087,164M,M,3300.8,28800,0.4126,0.43543,2
27396000,2025-11-04 12:00:00,37.10683,-121.98059,164M,M,58.9,14400,0.0147,0.67322,1
27410400,2025-11-04 16:00:00,37.10698,-121.98044,164M,M,21.3,14400,0.0053,4.60828,1
27439200,2025-11-05 00:00:00,37.10697,-121.98056,164M,M,10.7,28800,0.0013,0.40562,1
27453600,2025-11-05 04:00:00,37.1071,-121.98049,164M,M,15.7,14400,0.0039,0.87635,1
27468000,2025-11-05 08:00:00,37.10799,-121.97915,164M,M,154.6,14400,0.0387,4.52464,1
27482400,2025-11-05 12:00:00,37.10794,-121.97948,164M,M,29.8,14400,0.0074,4.71239,1
27496800,2025-11-05 16:00:00,37.10794,-121.97949,164M,M,0.9,14400,0.0002,3.92765,1
27525600,2025-11-06 00:00:00,37.10704,-121.98062,164M,M,141.6,28800,0.0177,5.57692,1
27612000,2025-11-07 00:00:00,37.15591,-122.03294,164M,M,7144.4,86400,0.2977,2.46869,2
27626400,2025-11-07 04:00:00,37.15589,-122.03292,164M,M,2.8,14400,0.0007,6.17914,1
27655200,2025-11-07 12:00:00,37.16169,-122.03368,164M,M,648.4,28800,0.0811,0.0,2
27669600,2025-11-07 16:00:00,37.16246,-122.03368,164M,M,85.6,14400,0.0214,1.97906,1
27712800,2025-11-08 04:00:00,37.15379,-122.00854,164M,M,2427.5,43200,0.2023,4.78388,2
27727200,2025-11-08 08:00:00,37.15428,-122.01713,164M,M,763.2,14400,0.1908,1.72636,2
27756000,2025-11-08 16:00:00,37.15427,-122.01705,164M,M,7.2,28800,0.0009,4.9933,1
27770400,2025-11-08 20:00:00,37.15733,-122.03036,164M,M,1227.7,14400,0.3069,4.3438,2
27799200,2025-11-09 04:00:00,37.14244,-122.07869,164M,M,4592.3,28800,0.574,4.2129,3
27813600,2025-11-09 08:00:00,37.1346,-122.09671,164M,M,1819.7,14400,0.4549,6.23009,2
27828000,2025-11-09 12:00:00,37.13475,-122.09672,164M,M,16.7,14400,0.0042,3.29506,1
27842400,2025-11-09 16:00:00,37.13408,-122.09685,164M,M,75.4,14400,0.0188,4.05178,1
27856800,2025-11-09 20:00:00,37.13009,-122.10329,164M,M,723.0,14400,0.1808,3.681,2
27871200,2025-11-10 00:00:00,37.127,-122.10561,164M,M,400.4,14400,0.1001,2.25707,2
27885600,2025-11-10 04:00:00,37.12668,-122.10512,164M,M,56.2,14400,0.014,1.92261,1
27900000,2025-11-10 08:00:00,37.1237,-122.09494,164M,M,961.4,14400,0.2404,2.47273,2
27914400,2025-11-10 12:00:00,37.12141,-122.09267,164M,M,324.6,14400,0.0811,0.53896,2
27928800,2025-11-10 16:00:00,37.12161,-122.09252,164M,M,25.9,14400,0.0065,3.0149,1
27943200,2025-11-10 20:00:00,37.10032,-122.08912,164M,M,2386.5,14400,0.5966,2.77767,3
27986400,2025-11-11 08:00:00,37.07973,-122.07929,164M,M,2449.9,43200,0.2042,3.732,2
28015200,2025-11-11 16:00:00,37.07948,-122.0795,164M,M,33.5,28800,0.0042,6.02327,1
28029600,2025-11-11 20:00:00,37.08041,-122.07981,164M,M,107.0,14400,0.0268,2.78627,1
28058400,2025-11-12 04:00:00,37.07955,-122.07941,164M,M,102.0,28800,0.0127,0.92597,1
28072800,2025-11-12 08:00:00,37.07958,-122.07936,164M,M,5.5,14400,0.0014,4.15255,1
28087200,2025-11-12 12:00:00,37.07954,-122.07944,164M,M,8.4,14400,0.0021,0.6734,1
28130400,2025-11-13 00:00:00,37.07963,-122.07935,164M,M,12.8,43200,0.0011,4.71239,1
28144800,2025-11-13 04:00:00,37.07963,-122.07952,164M,M,15.1,14400,0.0038,2.97227,1
28159200,2025-11-13 08:00:00,37.07949,-122.07949,164M,M,15.8,14400,0.0039,1.14989,1
28231200,2025-11-14 04:00:00,37.07954,-122.07935,164M,M,13.6,72000,0.0007,0.11348,1
28274400,2025-11-14 16:00:00,37.07961,-122.07934,164M,M,7.8,43200,0.0007,1.56813,1
28303200,2025-11-15 00:00:00,37.07964,-122.06481,164M,M,1289.0,28800,0.1611,0.09114,2
28317600,2025-11-15 04:00:00,37.09404,-122.06316,164M,M,1607.9,14400,0.402,1.17203,2
28332000,2025-11-15 08:00:00,37.09486,-122.06072,164M,M,234.8,14400,0.0587,5.40858,2
28346400,2025-11-15 12:00:00,37.09488,-122.06075,164M,M,3.5,14400,0.0009,2.46829,1
28360800,2025-11-15 16:00:00,37.09484,-122.06071,164M,M,5.7,14400,0.0014,0.40606,1
28375200,2025-11-15 20:00:00,37.13348,-122.03987,164M,M,4677.1,14400,1.1693,0.27472,3
28404000,2025-11-16 04:00:00,37.15777,-122.03128,164M,M,2806.2,28800,0.3508,1.89593,2
28432800,2025-11-16 12:00:00,37.15759,-122.03061,164M,M,62.7,28800,0.0078,6.16026,1
28461600,2025-11-16 20:00:00,37.16533,-122.03181,164M,M,867.2,28800,0.1084,5.42422,2
28504800,2025-11-17 08:00:00,37.16544,-122.03197,164M,M,18.7,43200,0.0016,0.15805,1
28519200,2025-11-17 12:00:00,37.16549,-122.03196,164M,M,5.6,14400,0.0014,3.88031,1
28533600,2025-11-17 16:00:00,37.16542,-122.03204,164M,M,10.5,14400,0.0026,3.02664,1
28548000,2025-11-17 20:00:00,37.15762,-122.03091,164M,M,873.1,14400,0.2183,1.73876,2
28562400,2025-11-18 00:00:00,37.15757,-122.03054,164M,M,33.3,14400,0.0083,6.13884,1
28576800,2025-11-18 04:00:00,37.16541,-122.03197,164M,M,880.9,14400,0.2202,2.13114,2
28605600,2025-11-18 12:00:00,37.16533,-122.03181,164M,M,16.7,28800,0.0021,1.99889,1
28620000,2025-11-18 16:00:00,37.16525,-122.03159,164M,M,21.4,14400,0.0054,3.48401,1
28634400,2025-11-18 20:00:00,37.16212,-122.03299,164M,M,369.5,14400,0.0924,2.17192,2
28648800,2025-11-19 00:00:00,37.1603,-122.02966,164M,M,357.8,14400,0.0895,3.33901,2
28663200,2025-11-19 04:00:00,37.15775,-122.0303,164M,M,289.2,14400,0.0723,4.0386,2
28692000,2025-11-19 12:00:00,37.15565,-122.0336,164M,M,374.2,28800,0.0468,0.89527,1
28706400,2025-11-19 16:00:00,37.15747,-122.03075,164M,M,323.6,14400,0.0809,1.49431,2
28720800,2025-11-19 20:00:00,37.15887,-122.00779,164M,M,2040.6,14400,0.5102,4.65962,3
28764000,2025-11-20 08:00:00,37.15787,-122.03149,164M,M,2103.2,43200,0.1753,1.66702,2
28778400,2025-11-20 12:00:00,37.15786,-122.03136,164M,M,11.6,14400,0.0029,0.0,1
28792800,2025-11-20 16:00:00,37.15789,-122.03136,164M,M,3.3,14400,0.0008,0.95649,1
28807200,2025-11-20 20:00:00,37.1597,-122.02814,164M,M,349.2,14400,0.0873,1.92576,2
28821600,2025-11-21 00:00:00,37.15418,-122.00946,164M,M,1765.6,14400,0.4414,3.91146,2
28879200,2025-11-21 16:00:00,37.13226,-122.03611,164M,M,3394.2,57600,0.2121,0.10773,2
28893600,2025-11-21 20:00:00,37.15599,-122.03289,164M,M,2654.0,14400,0.6635,0.86985,3
28908000,2025-11-22 00:00:00,37.15751,-122.03063,164M,M,262.1,14400,0.0655,6.21096,2
28922400,2025-11-22 04:00:00,37.17469,-122.03219,164M,M,1915.3,14400,0.4788,2.86435,2
28936800,2025-11-22 08:00:00,37.17399,-122.03194,164M,M,80.9,14400,0.0202,0.52951,1
28951200,2025-11-22 12:00:00,37.17512,-122.03111,164M,M,145.6,14400,0.0364,0.18748,1
28965600,2025-11-22 16:00:00,37.17533,-122.03106,164M,M,23.8,14400,0.0059,2.29795,1
28980000,2025-11-22 20:00:00,37.1552,-122.00268,164M,M,3366.6,14400,0.8417,2.52107,3
28994400,2025-11-23 00:00:00,37.13733,-121.98666,164M,M,2442.2,14400,0.6106,3.16955,3
29008800,2025-11-23 04:00:00,37.10881,-121.98766,164M,M,3172.5,14400,0.7931,2.85979,3
29023200,2025-11-23 08:00:00,37.09542,-121.9828,164M,M,1550.0,14400,0.3875,4.71239,2
29037600,2025-11-23 12:00:00,37.09542,-121.98295,164M,M,13.3,14400,0.0033,1.40147,1
29052000,2025-11-23 16:00:00,37.09545,-121.98273,164M,M,19.8,14400,0.0049,3.88204,1
29095200,2025-11-24 04:00:00,37.08982,-121.98918,164M,M,848.1,43200,0.0707,6.07627,2
29109600,2025-11-24 08:00:00,37.09001,-121.98923,164M,M,21.6,14400,0.0054,4.7968,1
29124000,2025-11-24 12:00:00,37.09012,-121.99086,164M,M,145.1,14400,0.0363,4.77692,1
29138400,2025-11-24 16:00:00,37.09017,-121.99183,164M,M,86.2,14400,0.0216,3.847,1
29152800,2025-11-24 20:00:00,37.06887,-122.01456,164M,M,3110.5,14400,0.7776,4.3956,3
29167200,2025-11-25 00:00:00,37.06189,-122.04123,164M,M,2490.4,14400,0.6226,4.67694,3
29196000,2025-11-25 08:00:00,37.06104,-122.07113,164M,M,2654.8,28800,0.3318,0.05359,2
29210400,2025-11-25 12:00:00,37.06223,-122.07105,164M,M,132.5,14400,0.0331,3.6809,1
29224800,2025-11-25 16:00:00,37.06207,-122.07117,164M,M,20.7,14400,0.0052,5.58216,1
29253600,2025-11-26 00:00:00,37.06605,-122.07538,164M,M,579.1,28800,0.0724,5.90357,2
29282400,2025-11-26 08:00:00,37.06641,-122.07556,164M,M,43.1,28800,0.0054,1.37648,1
29296800,2025-11-26 12:00:00,37.0666,-122.07435,164M,M,109.4,14400,0.0274,5.34765,1
29311200,2025-11-26 16:00:00,37.0667,-122.07452,164M,M,18.7,14400,0.0047,3.14159,1
