animal_id,sex,latitude,longitude,timestamp,color_hex
164M,M,37.16276,-122.00568,22 Dec 2024 10:00 AM,#1976d2
164M,M,37.16277,-122.00533,22 Dec 2024 10:00 PM,#1976d2
164M,M,37.15376,-122.00786,23 Dec 2024 2:00 PM,#1976d2
164M,M,37.15364,-122.00788,23 Dec 2024 6:00 PM,#1976d2
164M,M,37.15377,-122.00797,23 Dec 2024 10:00 PM,#1976d2
164M,M,37.10733,-122.01157,24 Dec 2024 6:00 PM,#1976d2
164M,M,37.10735,-122.01163,24 Dec 2024 10:00 PM,#1976d2
164M,M,37.09902,-122.08015,25 Dec 2024 10:00 AM,#1976d2
164M,M,37.09915,-122.08162,25 Dec 2024 2:00 PM,#1976d2
164M,M,37.09736,-122.08733,25 Dec 2024 6:00 PM,#1976d2
164M,M,37.12238,-122.10031,25 Dec 2024 10:00 PM,#1976d2
164M,M,37.14637,-122.11375,26 Dec 2024 2:00 AM,#1976d2
164M,M,37.15406,-122.11166,26 Dec 2024 2:00 PM,#1976d2
164M,M,37.15956,-122.10249,26 Dec 2024 6:00 PM,#1976d2
164M,M,37.15743,-122.09631,27 Dec 2024 2:00 PM,#1976d2
164M,M,37.15595,-122.09492,27 Dec 2024 6:00 PM,#1976d2
164M,M,37.14963,-122.08836,27 Dec 2024 10:00 PM,#1976d2
164M,M,37.16702,-122.07779,28 Dec 2024 2:00 AM,#1976d2
164M,M,37.16525,-122.09412,28 Dec 2024 6:00 AM,#1976d2
164M,M,37.16509,-122.08047,28 Dec 2024 2:00 PM,#1976d2
164M,M,37.16506,-122.08044,28 Dec 2024 6:00 PM,#1976d2
164M,M,37.15392,-122.12437,29 Dec 2024 6:00 AM,#1976d2
164M,M,37.13429,-122.11588,30 Dec 2024 2:00 AM,#1976d2
164M,M,37.15457,-122.10116,30 Dec 2024 10:00 AM,#1976d2
164M,M,37.15548,-122.09435,30 Dec 2024 2:00 PM,#1976d2
164M,M,37.15536,-122.09449,30 Dec 2024 6:00 PM,#1976d2
164M,M,37.15512,-122.09724,30 Dec 2024 10:00 PM,#1976d2
164M,M,37.15409,-122.08345,31 Dec 2024 2:00 AM,#1976d2
164M,M,37.15635,-122.06999,31 Dec 2024 6:00 AM,#1976d2
164M,M,37.14896,-122.06876,31 Dec 2024 10:00 AM,#1976d2
164M,M,37.1488,-122.06888,31 Dec 2024 2:00 PM,#1976d2
164M,M,37.14867,-122.06879,31 Dec 2024 6:00 PM,#1976d2
164M,M,37.14866,-122.06909,31 Dec 2024 10:00 PM,#1976d2
164M,M,37.12828,-122.0242,1 Jan 2025 2:00 PM,#1976d2
164M,M,37.10299,-121.98096,2 Jan 2025 2:00 AM,#1976d2
164M,M,37.10581,-121.97957,2 Jan 2025 6:00 AM,#1976d2
164M,M,37.10715,-121.97952,2 Jan 2025 10:00 AM,#1976d2
164M,M,37.10719,-121.9794,2 Jan 2025 2:00 PM,#1976d2
164M,M,37.10976,-121.97958,2 Jan 2025 10:00 PM,#1976d2
164M,M,37.07803,-122.01376,3 Jan 2025 10:00 AM,#1976d2
164M,M,37.07825,-122.01344,3 Jan 2025 2:00 PM,#1976d2
164M,M,37.07819,-122.01347,3 Jan 2025 6:00 PM,#1976d2
164M,M,37.081,-122.02081,3 Jan 2025 10:00 PM,#1976d2
164M,M,37.07682,-122.02807,4 Jan 2025 2:00 AM,#1976d2
164M,M,37.08016,-122.03839,4 Jan 2025 6:00 AM,#1976d2
164M,M,37.08054,-122.03954,4 Jan 2025 10:00 AM,#1976d2
164M,M,37.08048,-122.0396,4 Jan 2025 2:00 PM,#1976d2
164M,M,37.06387,-122.05284,4 Jan 2025 10:00 PM,#1976d2
164M,M,37.06093,-122.07536,5 Jan 2025 2:00 AM,#1976d2
164M,M,37.07904,-122.06827,5 Jan 2025 6:00 AM,#1976d2
164M,M,37.08505,-122.0671,5 Jan 2025 10:00 AM,#1976d2
164M,M,37.08484,-122.06687,5 Jan 2025 2:00 PM,#1976d2
164M,M,37.09031,-122.06784,5 Jan 2025 6:00 PM,#1976d2
164M,M,37.09595,-122.08926,5 Jan 2025 10:00 PM,#1976d2
164M,M,37.10826,-122.09995,6 Jan 2025 2:00 PM,#1976d2
164M,M,37.13237,-122.11229,6 Jan 2025 10:00 PM,#1976d2
164M,M,37.15182,-122.11755,7 Jan 2025 2:00 AM,#1976d2
164M,M,37.15499,-122.09299,7 Jan 2025 6:00 AM,#1976d2
164M,M,37.16553,-122.08029,7 Jan 2025 10:00 AM,#1976d2
164M,M,37.16705,-122.08083,7 Jan 2025 2:00 PM,#1976d2
164M,M,37.15829,-122.08712,7 Jan 2025 6:00 PM,#1976d2
164M,M,37.16655,-122.08255,7 Jan 2025 10:00 PM,#1976d2
164M,M,37.17821,-122.03433,8 Jan 2025 10:00 AM,#1976d2
164M,M,37.1782,-122.03441,8 Jan 2025 2:00 PM,#1976d2
164M,M,37.17588,-122.03063,8 Jan 2025 6:00 PM,#1976d2
164M,M,37.14958,-122.0106,9 Jan 2025 6:00 AM,#1976d2
164M,M,37.15167,-122.01111,9 Jan 2025 10:00 AM,#1976d2
164M,M,37.15174,-122.01112,9 Jan 2025 2:00 PM,#1976d2
164M,M,37.07826,-121.99404,10 Jan 2025 6:00 AM,#1976d2
164M,M,37.08505,-121.99725,10 Jan 2025 10:00 AM,#1976d2
164M,M,37.08516,-121.99703,10 Jan 2025 2:00 PM,#1976d2
164M,M,37.08443,-121.99703,10 Jan 2025 6:00 PM,#1976d2
164M,M,37.08536,-122.01706,10 Jan 2025 10:00 PM,#1976d2
164M,M,37.06229,-122.04217,11 Jan 2025 2:00 AM,#1976d2
164M,M,37.05811,-122.06939,11 Jan 2025 6:00 AM,#1976d2
164M,M,37.05658,-122.06813,11 Jan 2025 10:00 AM,#1976d2
164M,M,37.05614,-122.06722,11 Jan 2025 2:00 PM,#1976d2
164M,M,37.05848,-122.07082,11 Jan 2025 6:00 PM,#1976d2
164M,M,37.05544,-122.07338,11 Jan 2025 10:00 PM,#1976d2
164M,M,37.05427,-122.0728,12 Jan 2025 2:00 AM,#1976d2
164M,M,37.07657,-122.06111,12 Jan 2025 10:00 AM,#1976d2
164M,M,37.07789,-122.06185,12 Jan 2025 2:00 PM,#1976d2
164M,M,37.08056,-122.06441,12 Jan 2025 6:00 PM,#1976d2
164M,M,37.09399,-122.09274,12 Jan 2025 10:00 PM,#1976d2
164M,M,37.12563,-122.11012,13 Jan 2025 10:00 AM,#1976d2
164M,M,37.12572,-122.11071,13 Jan 2025 2:00 PM,#1976d2
164M,M,37.12906,-122.10989,13 Jan 2025 10:00 PM,#1976d2
164M,M,37.1437,-122.11237,14 Jan 2025 2:00 AM,#1976d2
164M,M,37.17298,-122.10394,14 Jan 2025 10:00 AM,#1976d2
164M,M,37.17292,-122.10401,14 Jan 2025 2:00 PM,#1976d2
164M,M,37.16465,-122.07881,14 Jan 2025 10:00 PM,#1976d2
164M,M,37.17752,-122.07145,15 Jan 2025 2:00 AM,#1976d2
164M,M,37.17757,-122.0714,15 Jan 2025 6:00 AM,#1976d2
164M,M,37.17564,-122.07403,15 Jan 2025 10:00 AM,#1976d2
164M,M,37.17554,-122.07421,15 Jan 2025 2:00 PM,#1976d2
164M,M,37.17562,-122.07408,15 Jan 2025 6:00 PM,#1976d2
164M,M,37.18386,-122.0559,15 Jan 2025 10:00 PM,#1976d2
164M,M,37.18327,-122.03628,16 Jan 2025 6:00 AM,#1976d2
164M,M,37.18212,-122.03681,16 Jan 2025 10:00 AM,#1976d2
164M,M,37.18128,-122.04108,16 Jan 2025 2:00 PM,#1976d2
164M,M,37.18199,-122.0399,16 Jan 2025 6:00 PM,#1976d2
164M,M,37.17816,-122.06622,17 Jan 2025 2:00 AM,#1976d2
164M,M,37.17812,-122.06607,17 Jan 2025 6:00 AM,#1976d2
164M,M,37.16544,-122.08334,17 Jan 2025 10:00 AM,#1976d2
164M,M,37.16311,-122.08766,17 Jan 2025 2:00 PM,#1976d2
164M,M,37.16294,-122.08821,17 Jan 2025 6:00 PM,#1976d2
164M,M,37.14928,-122.08407,17 Jan 2025 10:00 PM,#1976d2
164M,M,37.15263,-122.12323,18 Jan 2025 2:00 AM,#1976d2
164M,M,37.15693,-122.12448,18 Jan 2025 6:00 AM,#1976d2
164M,M,37.1588,-122.12399,18 Jan 2025 10:00 AM,#1976d2
164M,M,37.16041,-122.12232,18 Jan 2025 6:00 PM,#1976d2
164M,M,37.15701,-122.1172,18 Jan 2025 10:00 PM,#1976d2
164M,M,37.16447,-122.09267,19 Jan 2025 2:00 AM,#1976d2
164M,M,37.14602,-122.07111,19 Jan 2025 10:00 AM,#1976d2
164M,M,37.13292,-122.04096,19 Jan 2025 2:00 PM,#1976d2
164M,M,37.13348,-122.03969,19 Jan 2025 6:00 PM,#1976d2
164M,M,37.1087,-122.0162,19 Jan 2025 10:00 PM,#1976d2
164M,M,37.08972,-122.0033,20 Jan 2025 2:00 PM,#1976d2
164M,M,37.05685,-122.0321,20 Jan 2025 10:00 PM,#1976d2
164M,M,37.0562,-122.06774,21 Jan 2025 6:00 AM,#1976d2
164M,M,37.05645,-122.06768,21 Jan 2025 10:00 AM,#1976d2
164M,M,37.0563,-122.06786,21 Jan 2025 2:00 PM,#1976d2
164M,M,37.05636,-122.06802,21 Jan 2025 6:00 PM,#1976d2
164M,M,37.05777,-122.07073,21 Jan 2025 10:00 PM,#1976d2
164M,M,37.05714,-122.0752,22 Jan 2025 2:00 AM,#1976d2
164M,M,37.05732,-122.06995,22 Jan 2025 6:00 AM,#1976d2
164M,M,37.05725,-122.06954,22 Jan 2025 10:00 AM,#1976d2
164M,M,37.05712,-122.06998,22 Jan 2025 2:00 PM,#1976d2
164M,M,37.05709,-122.06997,22 Jan 2025 6:00 PM,#1976d2
164M,M,37.06418,-122.07616,22 Jan 2025 10:00 PM,#1976d2
164M,M,37.07368,-122.08415,23 Jan 2025 2:00 AM,#1976d2
164M,M,37.09369,-122.06896,23 Jan 2025 10:00 AM,#1976d2
164M,M,37.09377,-122.06888,23 Jan 2025 2:00 PM,#1976d2
164M,M,37.12252,-122.10285,24 Jan 2025 6:00 AM,#1976d2
164M,M,37.14531,-122.08325,24 Jan 2025 2:00 PM,#1976d2
164M,M,37.14714,-122.08363,24 Jan 2025 6:00 PM,#1976d2
164M,M,37.15559,-122.09589,24 Jan 2025 10:00 PM,#1976d2
164M,M,37.15004,-122.11598,25 Jan 2025 10:00 AM,#1976d2
164M,M,37.15007,-122.11594,25 Jan 2025 2:00 PM,#1976d2
164M,M,37.14993,-122.11601,25 Jan 2025 6:00 PM,#1976d2
164M,M,37.15199,-122.0882,26 Jan 2025 6:00 AM,#1976d2
164M,M,37.15193,-122.08813,26 Jan 2025 10:00 AM,#1976d2
164M,M,37.1511,-122.0882,26 Jan 2025 2:00 PM,#1976d2
164M,M,37.15104,-122.08809,26 Jan 2025 6:00 PM,#1976d2
164M,M,37.14838,-122.03557,26 Jan 2025 10:00 PM,#1976d2
164M,M,37.15416,-122.00945,27 Jan 2025 2:00 AM,#1976d2
164M,M,37.10581,-122.00595,27 Jan 2025 10:00 AM,#1976d2
164M,M,37.10594,-122.00648,27 Jan 2025 2:00 PM,#1976d2
164M,M,37.10598,-122.00643,27 Jan 2025 6:00 PM,#1976d2
164M,M,37.0873,-122.04565,27 Jan 2025 10:00 PM,#1976d2
164M,M,37.0678,-122.06283,28 Jan 2025 2:00 AM,#1976d2
164M,M,37.05843,-122.06922,28 Jan 2025 10:00 AM,#1976d2
164M,M,37.10934,-122.10422,29 Jan 2025 6:00 AM,#1976d2
164M,M,37.11161,-122.10342,29 Jan 2025 2:00 PM,#1976d2
164M,M,37.1117,-122.10334,29 Jan 2025 6:00 PM,#1976d2
164M,M,37.11188,-122.10317,30 Jan 2025 10:00 AM,#1976d2
164M,M,37.11171,-122.10323,30 Jan 2025 6:00 PM,#1976d2
164M,M,37.11156,-122.10304,31 Jan 2025 10:00 AM,#1976d2
164M,M,37.11165,-122.10318,31 Jan 2025 6:00 PM,#1976d2
164M,M,37.11168,-122.10314,1 Feb 2025 2:00 PM,#1976d2
164M,M,37.11133,-122.10299,1 Feb 2025 10:00 PM,#1976d2
164M,M,37.11189,-122.10342,2 Feb 2025 2:00 PM,#1976d2
164M,M,37.11144,-122.10326,3 Feb 2025 10:00 AM,#1976d2
164M,M,37.11155,-122.10334,5 Feb 2025 2:00 AM,#1976d2
164M,M,37.11152,-122.10339,5 Feb 2025 6:00 AM,#1976d2
164M,M,37.11196,-122.10318,5 Feb 2025 10:00 AM,#1976d2
164M,M,37.11175,-122.10319,5 Feb 2025 2:00 PM,#1976d2
164M,M,37.13166,-122.09125,6 Feb 2025 2:00 AM,#1976d2
164M,M,37.13752,-122.05997,6 Feb 2025 6:00 AM,#1976d2
164M,M,37.15391,-122.00787,7 Feb 2025 2:00 AM,#1976d2
164M,M,37.17174,-122.00269,7 Feb 2025 6:00 AM,#1976d2
164M,M,37.17102,-122.00399,7 Feb 2025 10:00 AM,#1976d2
164M,M,37.16998,-122.00848,7 Feb 2025 2:00 PM,#1976d2
164M,M,37.18083,-122.02938,7 Feb 2025 10:00 PM,#1976d2
164M,M,37.14691,-122.00925,8 Feb 2025 6:00 AM,#1976d2
164M,M,37.12303,-122.01501,8 Feb 2025 10:00 AM,#1976d2
164M,M,37.12281,-122.01392,8 Feb 2025 2:00 PM,#1976d2
164M,M,37.1228,-122.01392,8 Feb 2025 6:00 PM,#1976d2
164M,M,37.09423,-122.00899,9 Feb 2025 2:00 AM,#1976d2
164M,M,37.09394,-122.00885,9 Feb 2025 6:00 AM,#1976d2
164M,M,37.09419,-122.00778,9 Feb 2025 10:00 AM,#1976d2
164M,M,37.09439,-122.00892,9 Feb 2025 2:00 PM,#1976d2
164M,M,37.09429,-122.00888,9 Feb 2025 6:00 PM,#1976d2
164M,M,37.09415,-122.00887,9 Feb 2025 10:00 PM,#1976d2
164M,M,37.09407,-122.00896,10 Feb 2025 6:00 AM,#1976d2
164M,M,37.10454,-122.00578,10 Feb 2025 10:00 AM,#1976d2
164M,M,37.10453,-122.00578,10 Feb 2025 2:00 PM,#1976d2
164M,M,37.10493,-122.00569,10 Feb 2025 6:00 PM,#1976d2
164M,M,37.15035,-122.08668,11 Feb 2025 2:00 AM,#1976d2
164M,M,37.17253,-122.1115,11 Feb 2025 6:00 AM,#1976d2
164M,M,37.17296,-122.11385,11 Feb 2025 10:00 AM,#1976d2
164M,M,37.17295,-122.11383,11 Feb 2025 2:00 PM,#1976d2
164M,M,37.1738,-122.11571,11 Feb 2025 6:00 PM,#1976d2
164M,M,37.15579,-122.11486,12 Feb 2025 2:00 AM,#1976d2
164M,M,37.13816,-122.12276,12 Feb 2025 2:00 PM,#1976d2
164M,M,37.13796,-122.12289,12 Feb 2025 6:00 PM,#1976d2
164M,M,37.13329,-122.1191,12 Feb 2025 10:00 PM,#1976d2
164M,M,37.14248,-122.10824,13 Feb 2025 6:00 PM,#1976d2
164M,M,37.14524,-122.1094,13 Feb 2025 10:00 PM,#1976d2
164M,M,37.14276,-122.1082,14 Feb 2025 6:00 AM,#1976d2
164M,M,37.14242,-122.10831,14 Feb 2025 10:00 AM,#1976d2
164M,M,37.14263,-122.10832,14 Feb 2025 6:00 PM,#1976d2
164M,M,37.14379,-122.10713,14 Feb 2025 10:00 PM,#1976d2
164M,M,37.14368,-122.10703,15 Feb 2025 2:00 AM,#1976d2
164M,M,37.14422,-122.09733,15 Feb 2025 10:00 AM,#1976d2
164M,M,37.14423,-122.09731,15 Feb 2025 2:00 PM,#1976d2
164M,M,37.14424,-122.09737,15 Feb 2025 6:00 PM,#1976d2
164M,M,37.1557,-122.09248,15 Feb 2025 10:00 PM,#1976d2
164M,M,37.12436,-122.0691,16 Feb 2025 10:00 AM,#1976d2
164M,M,37.1223,-122.06797,16 Feb 2025 2:00 PM,#1976d2
164M,M,37.12974,-122.04955,16 Feb 2025 6:00 PM,#1976d2
164M,M,37.15595,-122.0328,16 Feb 2025 10:00 PM,#1976d2
164M,M,37.16676,-122.00091,17 Feb 2025 10:00 AM,#1976d2
164M,M,37.16323,-122.00694,17 Feb 2025 2:00 PM,#1976d2
164M,M,37.16095,-122.00736,17 Feb 2025 6:00 PM,#1976d2
164M,M,37.14425,-121.99605,17 Feb 2025 10:00 PM,#1976d2
164M,M,37.13597,-121.99378,18 Feb 2025 2:00 AM,#1976d2
164M,M,37.10406,-121.99696,18 Feb 2025 10:00 AM,#1976d2
164M,M,37.10403,-121.997,18 Feb 2025 2:00 PM,#1976d2
164M,M,37.10402,-121.99697,18 Feb 2025 6:00 PM,#1976d2
164M,M,37.0961,-122.06717,19 Feb 2025 2:00 PM,#1976d2
164M,M,37.09616,-122.06725,19 Feb 2025 6:00 PM,#1976d2
164M,M,37.09949,-122.0779,19 Feb 2025 10:00 PM,#1976d2
164M,M,37.12294,-122.09185,20 Feb 2025 2:00 AM,#1976d2
164M,M,37.1233,-122.09278,20 Feb 2025 6:00 AM,#1976d2
164M,M,37.13593,-122.08777,20 Feb 2025 10:00 AM,#1976d2
164M,M,37.1417,-122.0819,20 Feb 2025 2:00 PM,#1976d2
164M,M,37.15946,-122.08865,20 Feb 2025 10:00 PM,#1976d2
164M,M,37.15985,-122.10419,21 Feb 2025 2:00 AM,#1976d2
164M,M,37.15962,-122.10387,21 Feb 2025 6:00 AM,#1976d2
164M,M,37.17312,-122.11462,21 Feb 2025 10:00 AM,#1976d2
164M,M,37.17315,-122.11452,21 Feb 2025 2:00 PM,#1976d2
164M,M,37.1706,-122.11592,21 Feb 2025 6:00 PM,#1976d2
164M,M,37.15189,-122.11488,22 Feb 2025 2:00 AM,#1976d2
164M,M,37.13998,-122.11848,22 Feb 2025 10:00 AM,#1976d2
164M,M,37.14004,-122.11853,22 Feb 2025 2:00 PM,#1976d2
164M,M,37.14001,-122.11861,22 Feb 2025 6:00 PM,#1976d2
164M,M,37.13304,-122.12359,22 Feb 2025 10:00 PM,#1976d2
164M,M,37.12917,-122.12878,23 Feb 2025 2:00 AM,#1976d2
164M,M,37.112,-122.12894,23 Feb 2025 10:00 AM,#1976d2
164M,M,37.11189,-122.12875,23 Feb 2025 2:00 PM,#1976d2
164M,M,37.04803,-122.08679,24 Feb 2025 2:00 AM,#1976d2
164M,M,37.02502,-122.07706,24 Feb 2025 10:00 AM,#1976d2
164M,M,37.02499,-122.0769,24 Feb 2025 2:00 PM,#1976d2
164M,M,37.00841,-122.04134,24 Feb 2025 10:00 PM,#1976d2
164M,M,37.0318,-122.02846,25 Feb 2025 6:00 AM,#1976d2
164M,M,37.03175,-122.02853,25 Feb 2025 10:00 AM,#1976d2
164M,M,37.03173,-122.02856,25 Feb 2025 2:00 PM,#1976d2
164M,M,37.0318,-122.02853,25 Feb 2025 6:00 PM,#1976d2
164M,M,37.03312,-122.02779,25 Feb 2025 10:00 PM,#1976d2
164M,M,37.05202,-122.02,26 Feb 2025 2:00 AM,#1976d2
164M,M,37.07982,-122.01451,26 Feb 2025 6:00 AM,#1976d2
164M,M,37.08435,-122.01514,26 Feb 2025 10:00 AM,#1976d2
164M,M,37.08432,-122.01515,26 Feb 2025 2:00 PM,#1976d2
164M,M,37.08435,-122.01516,26 Feb 2025 6:00 PM,#1976d2
164M,M,37.09536,-122.00543,26 Feb 2025 10:00 PM,#1976d2
164M,M,37.11863,-121.98238,27 Feb 2025 6:00 AM,#1976d2
164M,M,37.11818,-121.98254,27 Feb 2025 10:00 AM,#1976d2
164M,M,37.11819,-121.98242,27 Feb 2025 2:00 PM,#1976d2
164M,M,37.1183,-121.98241,27 Feb 2025 6:00 PM,#1976d2
164M,M,37.13226,-122.03487,28 Feb 2025 6:00 AM,#1976d2
164M,M,37.15101,-122.07352,28 Feb 2025 2:00 PM,#1976d2
164M,M,37.15202,-122.07327,28 Feb 2025 6:00 PM,#1976d2
164M,M,37.16756,-122.08309,28 Feb 2025 10:00 PM,#1976d2
164M,M,37.1381,-122.09459,1 Mar 2025 2:00 AM,#1976d2
164M,M,37.1339,-122.12295,1 Mar 2025 6:00 AM,#1976d2
164M,M,37.13673,-122.12415,1 Mar 2025 10:00 AM,#1976d2
164M,M,37.13678,-122.12408,1 Mar 2025 2:00 PM,#1976d2
164M,M,37.13679,-122.12405,1 Mar 2025 6:00 PM,#1976d2
164M,M,37.13247,-122.11517,1 Mar 2025 10:00 PM,#1976d2
164M,M,37.15178,-122.1223,2 Mar 2025 2:00 AM,#1976d2
164M,M,37.1539,-122.12595,2 Mar 2025 6:00 AM,#1976d2
164M,M,37.15388,-122.12557,2 Mar 2025 10:00 AM,#1976d2
164M,M,37.15376,-122.12572,2 Mar 2025 6:00 PM,#1976d2
164M,M,37.15383,-122.12597,3 Mar 2025 6:00 AM,#1976d2
164M,M,37.15403,-122.12596,3 Mar 2025 10:00 AM,#1976d2
164M,M,37.15384,-122.12581,3 Mar 2025 6:00 PM,#1976d2
164M,M,37.15396,-122.12565,3 Mar 2025 10:00 PM,#1976d2
164M,M,37.15392,-122.12588,4 Mar 2025 2:00 AM,#1976d2
164M,M,37.15408,-122.12572,4 Mar 2025 6:00 AM,#1976d2
164M,M,37.16106,-122.12023,4 Mar 2025 10:00 AM,#1976d2
164M,M,37.16104,-122.12016,4 Mar 2025 2:00 PM,#1976d2
164M,M,37.16101,-122.12027,4 Mar 2025 6:00 PM,#1976d2
164M,M,37.15535,-122.11093,5 Mar 2025 2:00 AM,#1976d2
164M,M,37.1553,-122.09883,5 Mar 2025 10:00 AM,#1976d2
164M,M,37.16497,-122.0827,5 Mar 2025 6:00 PM,#1976d2
164M,M,37.16651,-122.0779,5 Mar 2025 10:00 PM,#1976d2
164M,M,37.16652,-122.07799,6 Mar 2025 2:00 AM,#1976d2
164M,M,37.15763,-122.14527,7 Mar 2025 2:00 AM,#1976d2
164M,M,37.1577,-122.14528,7 Mar 2025 6:00 AM,#1976d2
164M,M,37.15755,-122.14522,7 Mar 2025 10:00 AM,#1976d2
164M,M,37.1575,-122.14527,7 Mar 2025 2:00 PM,#1976d2
164M,M,37.15759,-122.14526,7 Mar 2025 6:00 PM,#1976d2
164M,M,37.15757,-122.1452,7 Mar 2025 10:00 PM,#1976d2
164M,M,37.1578,-122.1452,8 Mar 2025 2:00 AM,#1976d2
164M,M,37.15777,-122.14535,8 Mar 2025 6:00 AM,#1976d2
164M,M,37.15774,-122.14535,8 Mar 2025 10:00 AM,#1976d2
164M,M,37.15734,-122.14524,8 Mar 2025 2:00 PM,#1976d2
164M,M,37.15769,-122.14525,8 Mar 2025 6:00 PM,#1976d2
164M,M,37.15783,-122.1453,8 Mar 2025 10:00 PM,#1976d2
164M,M,37.15782,-122.14528,9 Mar 2025 3:00 AM,#1976d2
164M,M,37.15761,-122.14524,9 Mar 2025 11:00 AM,#1976d2
164M,M,37.16089,-122.14421,9 Mar 2025 3:00 PM,#1976d2
164M,M,37.16099,-122.14408,9 Mar 2025 7:00 PM,#1976d2
164M,M,37.16101,-122.14428,9 Mar 2025 11:00 PM,#1976d2
164M,M,37.16101,-122.14427,10 Mar 2025 3:00 AM,#1976d2
164M,M,37.16104,-122.14407,10 Mar 2025 7:00 AM,#1976d2
164M,M,37.16104,-122.14405,10 Mar 2025 11:00 AM,#1976d2
164M,M,37.16116,-122.14459,10 Mar 2025 3:00 PM,#1976d2
164M,M,37.1614,-122.14423,10 Mar 2025 11:00 PM,#1976d2
164M,M,37.16144,-122.14431,11 Mar 2025 3:00 AM,#1976d2
164M,M,37.16146,-122.14424,11 Mar 2025 7:00 AM,#1976d2
164M,M,37.16148,-122.14413,11 Mar 2025 3:00 PM,#1976d2
164M,M,37.16129,-122.14404,11 Mar 2025 11:00 PM,#1976d2
164M,M,37.16127,-122.14429,12 Mar 2025 3:00 AM,#1976d2
164M,M,37.16145,-122.14431,12 Mar 2025 7:00 AM,#1976d2
164M,M,37.16145,-122.14414,12 Mar 2025 11:00 AM,#1976d2
164M,M,37.16179,-122.14448,12 Mar 2025 11:00 PM,#1976d2
164M,M,37.16136,-122.14435,13 Mar 2025 3:00 AM,#1976d2
164M,M,37.14344,-122.14202,13 Mar 2025 11:00 AM,#1976d2
164M,M,37.13304,-122.13165,13 Mar 2025 3:00 PM,#1976d2
164M,M,37.13152,-122.12889,13 Mar 2025 7:00 PM,#1976d2
164M,M,37.18544,-122.04221,15 Mar 2025 7:00 AM,#1976d2
164M,M,37.18149,-122.03892,15 Mar 2025 11:00 AM,#1976d2
164M,M,37.18288,-122.03412,15 Mar 2025 3:00 PM,#1976d2
164M,M,37.18197,-122.03516,15 Mar 2025 7:00 PM,#1976d2
164M,M,37.18185,-122.02945,16 Mar 2025 3:00 AM,#1976d2
164M,M,37.18933,-122.0445,16 Mar 2025 11:00 AM,#1976d2
164M,M,37.19313,-122.03875,16 Mar 2025 7:00 PM,#1976d2
164M,M,37.18433,-122.03704,17 Mar 2025 3:00 AM,#1976d2
164M,M,37.19122,-122.03973,17 Mar 2025 11:00 AM,#1976d2
164M,M,37.18328,-122.03555,17 Mar 2025 3:00 PM,#1976d2
164M,M,37.18329,-122.0356,17 Mar 2025 7:00 PM,#1976d2
164M,M,37.1768,-122.03497,18 Mar 2025 3:00 AM,#1976d2
164M,M,37.17183,-122.04346,18 Mar 2025 7:00 AM,#1976d2
164M,M,37.17502,-122.04649,18 Mar 2025 11:00 AM,#1976d2
164M,M,37.17954,-122.0519,18 Mar 2025 7:00 PM,#1976d2
164M,M,37.17533,-122.0538,19 Mar 2025 3:00 AM,#1976d2
164M,M,37.17486,-122.04684,19 Mar 2025 7:00 AM,#1976d2
164M,M,37.17598,-122.04377,19 Mar 2025 11:00 AM,#1976d2
164M,M,37.17566,-122.04402,19 Mar 2025 3:00 PM,#1976d2
164M,M,37.17511,-122.04562,19 Mar 2025 7:00 PM,#1976d2
164M,M,37.17417,-122.03144,19 Mar 2025 11:00 PM,#1976d2
164M,M,37.17599,-122.03053,20 Mar 2025 3:00 AM,#1976d2
164M,M,37.17874,-122.03561,20 Mar 2025 7:00 AM,#1976d2
164M,M,37.17868,-122.03667,20 Mar 2025 11:00 AM,#1976d2
164M,M,37.18264,-122.03789,20 Mar 2025 3:00 PM,#1976d2
164M,M,37.17739,-122.02362,20 Mar 2025 11:00 PM,#1976d2
164M,M,37.17467,-122.02411,21 Mar 2025 3:00 AM,#1976d2
164M,M,37.17917,-122.01827,21 Mar 2025 7:00 AM,#1976d2
164M,M,37.17904,-122.01885,21 Mar 2025 11:00 AM,#1976d2
164M,M,37.17806,-122.01919,21 Mar 2025 3:00 PM,#1976d2
164M,M,37.17826,-122.02023,21 Mar 2025 7:00 PM,#1976d2
164M,M,37.1869,-122.01245,21 Mar 2025 11:00 PM,#1976d2
164M,M,37.18725,-122.01624,22 Mar 2025 3:00 AM,#1976d2
164M,M,37.18863,-122.02708,22 Mar 2025 7:00 AM,#1976d2
164M,M,37.1882,-122.0287,22 Mar 2025 11:00 AM,#1976d2
164M,M,37.18898,-122.02702,22 Mar 2025 3:00 PM,#1976d2
164M,M,37.18855,-122.02675,22 Mar 2025 7:00 PM,#1976d2
164M,M,37.18914,-122.01313,22 Mar 2025 11:00 PM,#1976d2
164M,M,37.19472,-122.01322,23 Mar 2025 3:00 AM,#1976d2
164M,M,37.19693,-122.02256,23 Mar 2025 7:00 AM,#1976d2
164M,M,37.19875,-122.02197,23 Mar 2025 11:00 AM,#1976d2
164M,M,37.19865,-122.02174,23 Mar 2025 3:00 PM,#1976d2
164M,M,37.19986,-122.02353,23 Mar 2025 7:00 PM,#1976d2
164M,M,37.18723,-122.03481,23 Mar 2025 11:00 PM,#1976d2
164M,M,37.15192,-122.08799,24 Mar 2025 11:00 AM,#1976d2
