animal_id,sex,latitude,longitude,timestamp,color_hex
164M,M,37.10436,-121.99759,30 Apr 2025 9:30 AM,#1976d2
164M,M,37.1044,-121.99785,30 Apr 2025 9:35 AM,#1976d2
164M,M,37.10431,-121.99767,30 Apr 2025 9:40 AM,#1976d2
164M,M,37.10451,-121.99743,30 Apr 2025 9:45 AM,#1976d2
164M,M,37.1045,-121.99762,30 Apr 2025 9:50 AM,#1976d2
164M,M,37.10457,-121.99763,30 Apr 2025 9:55 AM,#1976d2
164M,M,37.10429,-121.99741,30 Apr 2025 10:00 AM,#1976d2
164M,M,37.10439,-121.99747,30 Apr 2025 10:05 AM,#1976d2
164M,M,37.10458,-121.9976,30 Apr 2025 10:10 AM,#1976d2
164M,M,37.1049,-121.99801,30 Apr 2025 10:15 AM,#1976d2
164M,M,37.10442,-121.99794,30 Apr 2025 10:20 AM,#1976d2
164M,M,37.10457,-121.99767,30 Apr 2025 10:25 AM,#1976d2
164M,M,37.10452,-121.99782,30 Apr 2025 10:30 AM,#1976d2
164M,M,37.10462,-121.99776,30 Apr 2025 10:35 AM,#1976d2
164M,M,37.10452,-121.99767,30 Apr 2025 10:40 AM,#1976d2
164M,M,37.1044,-121.99787,30 Apr 2025 10:45 AM,#1976d2
164M,M,37.10441,-121.99792,30 Apr 2025 10:50 AM,#1976d2
164M,M,37.1045,-121.99789,30 Apr 2025 10:55 AM,#1976d2
164M,M,37.10424,-121.99791,30 Apr 2025 11:00 AM,#1976d2
164M,M,37.10469,-121.99772,30 Apr 2025 11:05 AM,#1976d2
164M,M,37.10474,-121.99782,30 Apr 2025 11:10 AM,#1976d2
164M,M,37.10466,-121.99786,30 Apr 2025 11:15 AM,#1976d2
164M,M,37.10498,-121.99789,30 Apr 2025 11:20 AM,#1976d2
164M,M,37.10476,-121.99786,30 Apr 2025 11:26 AM,#1976d2
164M,M,37.10472,-121.99792,30 Apr 2025 11:30 AM,#1976d2
164M,M,37.10391,-121.99902,30 Apr 2025 11:35 AM,#1976d2
164M,M,37.10645,-121.99881,30 Apr 2025 11:40 AM,#1976d2
164M,M,37.10714,-121.99995,30 Apr 2025 11:45 AM,#1976d2
164M,M,37.10773,-122.00003,30 Apr 2025 11:50 AM,#1976d2
164M,M,37.10748,-122.00021,30 Apr 2025 11:55 AM,#1976d2
164M,M,37.10727,-121.99972,30 Apr 2025 12:00 PM,#1976d2
164M,M,37.10705,-121.99992,30 Apr 2025 12:05 PM,#1976d2
164M,M,37.10691,-122.00012,30 Apr 2025 12:10 PM,#1976d2
164M,M,37.10682,-121.99991,30 Apr 2025 12:15 PM,#1976d2
164M,M,37.10736,-121.99973,30 Apr 2025 12:20 PM,#1976d2
164M,M,37.10697,-121.99978,30 Apr 2025 12:25 PM,#1976d2
164M,M,37.10721,-121.99989,30 Apr 2025 12:30 PM,#1976d2
164M,M,37.10711,-121.99986,30 Apr 2025 12:35 PM,#1976d2
164M,M,37.10722,-121.99994,30 Apr 2025 12:40 PM,#1976d2
164M,M,37.10733,-121.99989,30 Apr 2025 12:45 PM,#1976d2
164M,M,37.10714,-121.99992,30 Apr 2025 12:50 PM,#1976d2
164M,M,37.10711,-121.99961,30 Apr 2025 12:55 PM,#1976d2
164M,M,37.1071,-121.99986,30 Apr 2025 1:00 PM,#1976d2
164M,M,37.107,-121.99982,30 Apr 2025 1:05 PM,#1976d2
164M,M,37.10707,-122.00038,30 Apr 2025 1:10 PM,#1976d2
164M,M,37.10707,-121.99982,30 Apr 2025 1:15 PM,#1976d2
164M,M,37.10732,-121.99998,30 Apr 2025 1:20 PM,#1976d2
164M,M,37.10779,-122.0005,30 Apr 2025 1:25 PM,#1976d2
164M,M,37.10788,-122.00043,30 Apr 2025 1:30 PM,#1976d2
164M,M,37.10788,-122.00034,30 Apr 2025 1:35 PM,#1976d2
164M,M,37.10813,-122.00048,30 Apr 2025 1:40 PM,#1976d2
164M,M,37.10826,-122.00083,30 Apr 2025 1:45 PM,#1976d2
164M,M,37.10805,-122.00096,30 Apr 2025 1:51 PM,#1976d2
164M,M,37.10792,-122.00106,30 Apr 2025 1:55 PM,#1976d2
164M,M,37.10788,-122.00104,30 Apr 2025 2:00 PM,#1976d2
164M,M,37.10785,-122.00098,30 Apr 2025 2:05 PM,#1976d2
164M,M,37.1079,-122.00106,30 Apr 2025 2:10 PM,#1976d2
164M,M,37.10786,-122.001,30 Apr 2025 2:15 PM,#1976d2
164M,M,37.10779,-122.00085,30 Apr 2025 2:20 PM,#1976d2
164M,M,37.1078,-122.0009,30 Apr 2025 2:25 PM,#1976d2
164M,M,37.1079,-122.00104,30 Apr 2025 2:30 PM,#1976d2
164M,M,37.10789,-122.00107,30 Apr 2025 2:35 PM,#1976d2
164M,M,37.10794,-122.00108,30 Apr 2025 2:40 PM,#1976d2
164M,M,37.1079,-122.00105,30 Apr 2025 2:45 PM,#1976d2
164M,M,37.10784,-122.00104,30 Apr 2025 2:50 PM,#1976d2
164M,M,37.10794,-122.00101,30 Apr 2025 2:55 PM,#1976d2
164M,M,37.10794,-122.0011,30 Apr 2025 3:00 PM,#1976d2
164M,M,37.10789,-122.00111,30 Apr 2025 3:05 PM,#1976d2
164M,M,37.10798,-122.00112,30 Apr 2025 3:10 PM,#1976d2
164M,M,37.10786,-122.00095,30 Apr 2025 3:15 PM,#1976d2
164M,M,37.10791,-122.00101,30 Apr 2025 3:20 PM,#1976d2
164M,M,37.10805,-122.00183,30 Apr 2025 3:25 PM,#1976d2
164M,M,37.10791,-122.00096,30 Apr 2025 3:30 PM,#1976d2
164M,M,37.10793,-122.00107,30 Apr 2025 3:35 PM,#1976d2
164M,M,37.10781,-122.00106,30 Apr 2025 3:40 PM,#1976d2
164M,M,37.10786,-122.00105,30 Apr 2025 3:45 PM,#1976d2
164M,M,37.10783,-122.00105,30 Apr 2025 3:50 PM,#1976d2
164M,M,37.10793,-122.00101,30 Apr 2025 3:55 PM,#1976d2
164M,M,37.10772,-122.00096,30 Apr 2025 4:00 PM,#1976d2
164M,M,37.10782,-122.00124,30 Apr 2025 4:05 PM,#1976d2
164M,M,37.10781,-122.0011,30 Apr 2025 4:10 PM,#1976d2
164M,M,37.10782,-122.00105,30 Apr 2025 4:15 PM,#1976d2
164M,M,37.10765,-122.0011,30 Apr 2025 4:20 PM,#1976d2
164M,M,37.10798,-122.00105,30 Apr 2025 4:25 PM,#1976d2
164M,M,37.10783,-122.00095,30 Apr 2025 4:30 PM,#1976d2
164M,M,37.10774,-122.00097,30 Apr 2025 4:35 PM,#1976d2
164M,M,37.10785,-122.001,30 Apr 2025 4:40 PM,#1976d2
164M,M,37.10783,-122.00105,30 Apr 2025 4:45 PM,#1976d2
164M,M,37.10808,-122.00114,30 Apr 2025 4:50 PM,#1976d2
164M,M,37.10808,-122.00133,30 Apr 2025 4:55 PM,#1976d2
164M,M,37.10794,-122.00108,30 Apr 2025 5:00 PM,#1976d2
164M,M,37.10795,-122.00112,30 Apr 2025 5:05 PM,#1976d2
164M,M,37.10785,-122.00105,30 Apr 2025 5:10 PM,#1976d2
164M,M,37.10785,-122.00098,30 Apr 2025 5:15 PM,#1976d2
164M,M,37.108,-122.0011,30 Apr 2025 5:20 PM,#1976d2
164M,M,37.1082,-122.00134,30 Apr 2025 5:25 PM,#1976d2
164M,M,37.10787,-122.00087,30 Apr 2025 5:30 PM,#1976d2
164M,M,37.10794,-122.0011,30 Apr 2025 5:35 PM,#1976d2
164M,M,37.10788,-122.00108,30 Apr 2025 5:40 PM,#1976d2
164M,M,37.10791,-122.00113,30 Apr 2025 5:45 PM,#1976d2
164M,M,37.108,-122.00114,30 Apr 2025 5:50 PM,#1976d2
164M,M,37.10797,-122.00109,30 Apr 2025 5:55 PM,#1976d2
164M,M,37.10796,-122.00103,30 Apr 2025 6:00 PM,#1976d2
164M,M,37.10795,-122.00111,30 Apr 2025 6:05 PM,#1976d2
164M,M,37.10791,-122.0011,30 Apr 2025 6:10 PM,#1976d2
164M,M,37.10814,-122.00123,30 Apr 2025 6:15 PM,#1976d2
164M,M,37.10791,-122.00111,30 Apr 2025 6:20 PM,#1976d2
164M,M,37.10792,-122.0011,30 Apr 2025 6:25 PM,#1976d2
164M,M,37.10795,-122.00114,30 Apr 2025 6:30 PM,#1976d2
164M,M,37.10794,-122.00106,30 Apr 2025 6:35 PM,#1976d2
164M,M,37.10793,-122.00113,30 Apr 2025 6:40 PM,#1976d2
164M,M,37.10803,-122.00111,30 Apr 2025 6:45 PM,#1976d2
164M,M,37.10785,-122.00098,30 Apr 2025 6:50 PM,#1976d2
164M,M,37.10798,-122.00099,30 Apr 2025 6:55 PM,#1976d2
164M,M,37.10789,-122.00109,30 Apr 2025 7:00 PM,#1976d2
164M,M,37.10793,-122.00114,30 Apr 2025 7:05 PM,#1976d2
164M,M,37.10791,-122.00103,30 Apr 2025 7:10 PM,#1976d2
164M,M,37.10795,-122.00114,30 Apr 2025 7:15 PM,#1976d2
164M,M,37.10802,-122.00116,30 Apr 2025 7:20 PM,#1976d2
164M,M,37.10781,-122.00085,30 Apr 2025 7:25 PM,#1976d2
164M,M,37.10799,-122.00117,30 Apr 2025 7:30 PM,#1976d2
164M,M,37.10775,-122.00071,30 Apr 2025 7:35 PM,#1976d2
164M,M,37.1079,-122.00111,30 Apr 2025 7:40 PM,#1976d2
164M,M,37.10797,-122.00109,30 Apr 2025 7:45 PM,#1976d2
164M,M,37.10799,-122.00109,30 Apr 2025 7:50 PM,#1976d2
164M,M,37.10792,-122.00112,30 Apr 2025 7:55 PM,#1976d2
164M,M,37.10792,-122.00107,30 Apr 2025 8:00 PM,#1976d2
164M,M,37.10799,-122.00112,30 Apr 2025 8:05 PM,#1976d2
164M,M,37.10796,-122.00114,30 Apr 2025 8:10 PM,#1976d2
164M,M,37.10792,-122.00107,30 Apr 2025 8:15 PM,#1976d2
164M,M,37.10795,-122.00105,30 Apr 2025 8:20 PM,#1976d2
164M,M,37.10794,-122.00106,30 Apr 2025 8:25 PM,#1976d2
164M,M,37.10788,-122.00115,30 Apr 2025 8:30 PM,#1976d2
164M,M,37.10791,-122.00097,30 Apr 2025 8:35 PM,#1976d2
164M,M,37.10789,-122.00116,30 Apr 2025 8:40 PM,#1976d2
164M,M,37.1079,-122.0011,30 Apr 2025 8:45 PM,#1976d2
164M,M,37.10788,-122.00108,30 Apr 2025 8:50 PM,#1976d2
164M,M,37.10794,-122.00117,30 Apr 2025 8:55 PM,#1976d2
164M,M,37.10802,-122.00107,30 Apr 2025 9:00 PM,#1976d2
164M,M,37.10797,-122.00111,30 Apr 2025 9:05 PM,#1976d2
164M,M,37.10783,-122.00116,30 Apr 2025 9:10 PM,#1976d2
164M,M,37.10777,-122.00101,30 Apr 2025 9:15 PM,#1976d2
164M,M,37.10801,-122.00106,30 Apr 2025 9:20 PM,#1976d2
164M,M,37.10798,-122.00116,30 Apr 2025 9:25 PM,#1976d2
164M,M,37.10792,-122.0011,30 Apr 2025 9:30 PM,#1976d2
164M,M,37.10799,-122.00112,30 Apr 2025 9:35 PM,#1976d2
164M,M,37.10778,-122.00108,30 Apr 2025 9:40 PM,#1976d2
164M,M,37.10811,-122.00114,30 Apr 2025 9:45 PM,#1976d2
164M,M,37.10804,-122.00115,30 Apr 2025 9:50 PM,#1976d2
164M,M,37.10793,-122.00112,30 Apr 2025 9:55 PM,#1976d2
164M,M,37.108,-122.00116,30 Apr 2025 10:00 PM,#1976d2
164M,M,37.10797,-122.00114,30 Apr 2025 10:05 PM,#1976d2
164M,M,37.10789,-122.00111,30 Apr 2025 10:10 PM,#1976d2
164M,M,37.10794,-122.00112,30 Apr 2025 10:15 PM,#1976d2
164M,M,37.10793,-122.00122,30 Apr 2025 10:20 PM,#1976d2
164M,M,37.10794,-122.00114,30 Apr 2025 10:25 PM,#1976d2
164M,M,37.10796,-122.0011,30 Apr 2025 10:30 PM,#1976d2
164M,M,37.10792,-122.00116,30 Apr 2025 10:35 PM,#1976d2
164M,M,37.10796,-122.00123,30 Apr 2025 10:40 PM,#1976d2
164M,M,37.108,-122.00114,30 Apr 2025 10:45 PM,#1976d2
164M,M,37.10793,-122.00115,30 Apr 2025 10:50 PM,#1976d2
164M,M,37.10794,-122.00115,30 Apr 2025 10:55 PM,#1976d2
164M,M,37.10794,-122.00112,30 Apr 2025 11:00 PM,#1976d2
164M,M,37.108,-122.00108,30 Apr 2025 11:05 PM,#1976d2
164M,M,37.10794,-122.00113,30 Apr 2025 11:10 PM,#1976d2
164M,M,37.10789,-122.00117,30 Apr 2025 11:15 PM,#1976d2
164M,M,37.10799,-122.00101,30 Apr 2025 11:20 PM,#1976d2
164M,M,37.10798,-122.00123,30 Apr 2025 11:25 PM,#1976d2
164M,M,37.10792,-122.0012,30 Apr 2025 11:30 PM,#1976d2
164M,M,37.108,-122.00108,30 Apr 2025 11:35 PM,#1976d2
164M,M,37.10787,-122.00122,30 Apr 2025 11:40 PM,#1976d2
164M,M,37.10789,-122.00119,30 Apr 2025 11:45 PM,#1976d2
164M,M,37.10786,-122.00125,30 Apr 2025 11:50 PM,#1976d2
164M,M,37.10795,-122.00115,30 Apr 2025 11:56 PM,#1976d2
164M,M,37.10804,-122.00109,1 May 2025 12:00 AM,#1976d2
164M,M,37.10797,-122.00112,1 May 2025 12:05 AM,#1976d2
164M,M,37.10796,-122.00116,1 May 2025 12:10 AM,#1976d2
164M,M,37.10791,-122.00113,1 May 2025 12:15 AM,#1976d2
164M,M,37.10796,-122.00109,1 May 2025 12:20 AM,#1976d2
164M,M,37.10794,-122.00121,1 May 2025 12:25 AM,#1976d2
164M,M,37.1079,-122.00111,1 May 2025 12:30 AM,#1976d2
164M,M,37.10795,-122.00117,1 May 2025 12:35 AM,#1976d2
164M,M,37.10791,-122.0011,1 May 2025 12:40 AM,#1976d2
164M,M,37.10792,-122.00105,1 May 2025 12:45 AM,#1976d2
164M,M,37.10792,-122.00114,1 May 2025 12:50 AM,#1976d2
164M,M,37.10793,-122.00107,1 May 2025 12:55 AM,#1976d2
164M,M,37.10795,-122.00113,1 May 2025 1:00 AM,#1976d2
164M,M,37.10791,-122.00114,1 May 2025 1:05 AM,#1976d2
164M,M,37.10786,-122.00107,1 May 2025 1:10 AM,#1976d2
164M,M,37.10796,-122.00105,1 May 2025 1:15 AM,#1976d2
164M,M,37.10787,-122.00108,1 May 2025 1:20 AM,#1976d2
164M,M,37.10779,-122.00108,1 May 2025 1:25 AM,#1976d2
164M,M,37.10791,-122.00114,1 May 2025 1:30 AM,#1976d2
164M,M,37.10789,-122.00107,1 May 2025 1:35 AM,#1976d2
164M,M,37.10789,-122.00118,1 May 2025 1:40 AM,#1976d2
164M,M,37.10793,-122.00111,1 May 2025 1:45 AM,#1976d2
164M,M,37.10789,-122.00113,1 May 2025 1:50 AM,#1976d2
164M,M,37.1079,-122.00113,1 May 2025 1:55 AM,#1976d2
164M,M,37.10798,-122.00115,1 May 2025 2:00 AM,#1976d2
164M,M,37.10791,-122.00113,1 May 2025 2:05 AM,#1976d2
164M,M,37.10801,-122.00115,1 May 2025 2:10 AM,#1976d2
164M,M,37.10803,-122.00114,1 May 2025 2:15 AM,#1976d2
164M,M,37.10794,-122.00111,1 May 2025 2:20 AM,#1976d2
164M,M,37.10798,-122.00113,1 May 2025 2:25 AM,#1976d2
164M,M,37.10797,-122.00114,1 May 2025 2:30 AM,#1976d2
164M,M,37.10789,-122.0011,1 May 2025 2:35 AM,#1976d2
164M,M,37.10786,-122.00117,1 May 2025 2:40 AM,#1976d2
164M,M,37.10788,-122.00115,1 May 2025 2:45 AM,#1976d2
164M,M,37.10791,-122.00122,1 May 2025 2:50 AM,#1976d2
164M,M,37.10799,-122.00109,1 May 2025 2:55 AM,#1976d2
164M,M,37.10801,-122.00108,1 May 2025 3:00 AM,#1976d2
164M,M,37.10788,-122.00117,1 May 2025 3:05 AM,#1976d2
164M,M,37.10797,-122.00112,1 May 2025 3:10 AM,#1976d2
164M,M,37.10787,-122.00136,1 May 2025 3:15 AM,#1976d2
164M,M,37.10793,-122.00108,1 May 2025 3:20 AM,#1976d2
164M,M,37.10796,-122.00111,1 May 2025 3:25 AM,#1976d2
164M,M,37.10791,-122.0012,1 May 2025 3:30 AM,#1976d2
164M,M,37.10789,-122.00111,1 May 2025 3:35 AM,#1976d2
164M,M,37.10811,-122.00117,1 May 2025 3:40 AM,#1976d2
164M,M,37.10794,-122.00115,1 May 2025 3:45 AM,#1976d2
164M,M,37.10795,-122.00115,1 May 2025 3:50 AM,#1976d2
164M,M,37.10799,-122.00111,1 May 2025 3:55 AM,#1976d2
164M,M,37.10788,-122.00112,1 May 2025 4:00 AM,#1976d2
164M,M,37.10793,-122.0012,1 May 2025 4:05 AM,#1976d2
164M,M,37.10794,-122.00106,1 May 2025 4:10 AM,#1976d2
164M,M,37.1079,-122.00121,1 May 2025 4:15 AM,#1976d2
164M,M,37.10791,-122.00077,1 May 2025 4:21 AM,#1976d2
164M,M,37.10805,-122.00117,1 May 2025 4:25 AM,#1976d2
164M,M,37.10802,-122.00102,1 May 2025 4:31 AM,#1976d2
164M,M,37.10786,-122.00105,1 May 2025 4:35 AM,#1976d2
164M,M,37.10795,-122.00119,1 May 2025 4:40 AM,#1976d2
164M,M,37.10797,-122.00114,1 May 2025 4:45 AM,#1976d2
164M,M,37.10786,-122.00114,1 May 2025 4:50 AM,#1976d2
164M,M,37.10795,-122.00119,1 May 2025 4:55 AM,#1976d2
164M,M,37.10794,-122.00108,1 May 2025 5:03 AM,#1976d2
164M,M,37.10792,-122.00108,1 May 2025 5:05 AM,#1976d2
164M,M,37.10793,-122.00107,1 May 2025 5:10 AM,#1976d2
164M,M,37.10801,-122.00111,1 May 2025 5:15 AM,#1976d2
164M,M,37.10799,-122.00106,1 May 2025 5:20 AM,#1976d2
164M,M,37.10799,-122.00114,1 May 2025 5:25 AM,#1976d2
164M,M,37.10791,-122.00115,1 May 2025 5:30 AM,#1976d2
164M,M,37.10789,-122.00118,1 May 2025 5:35 AM,#1976d2
164M,M,37.10805,-122.0016,1 May 2025 5:40 AM,#1976d2
164M,M,37.10818,-122.00214,1 May 2025 5:45 AM,#1976d2
164M,M,37.10825,-122.0023,1 May 2025 5:50 AM,#1976d2
164M,M,37.10847,-122.0024,1 May 2025 5:55 AM,#1976d2
164M,M,37.1088,-122.00372,1 May 2025 6:00 AM,#1976d2
164M,M,37.1082,-122.00436,1 May 2025 6:05 AM,#1976d2
164M,M,37.10835,-122.00428,1 May 2025 6:10 AM,#1976d2
164M,M,37.10743,-122.00433,1 May 2025 6:15 AM,#1976d2
164M,M,37.1069,-122.00499,1 May 2025 6:20 AM,#1976d2
164M,M,37.10659,-122.00626,1 May 2025 6:25 AM,#1976d2
164M,M,37.10697,-122.00741,1 May 2025 6:30 AM,#1976d2
164M,M,37.10727,-122.00883,1 May 2025 6:35 AM,#1976d2
164M,M,37.10702,-122.00993,1 May 2025 6:40 AM,#1976d2
164M,M,37.10736,-122.0102,1 May 2025 6:45 AM,#1976d2
164M,M,37.10742,-122.01027,1 May 2025 6:50 AM,#1976d2
164M,M,37.10739,-122.01013,1 May 2025 6:55 AM,#1976d2
164M,M,37.10741,-122.01014,1 May 2025 7:00 AM,#1976d2
164M,M,37.10744,-122.01012,1 May 2025 7:05 AM,#1976d2
164M,M,37.1074,-122.01023,1 May 2025 7:10 AM,#1976d2
164M,M,37.10741,-122.01022,1 May 2025 7:15 AM,#1976d2
164M,M,37.1074,-122.01023,1 May 2025 7:20 AM,#1976d2
164M,M,37.1074,-122.01022,1 May 2025 7:25 AM,#1976d2
164M,M,37.10744,-122.01025,1 May 2025 7:30 AM,#1976d2
164M,M,37.10743,-122.01022,1 May 2025 7:35 AM,#1976d2
164M,M,37.10744,-122.01026,1 May 2025 7:40 AM,#1976d2
164M,M,37.10744,-122.01025,1 May 2025 7:45 AM,#1976d2
164M,M,37.10744,-122.01025,1 May 2025 7:50 AM,#1976d2
164M,M,37.10731,-122.01013,1 May 2025 7:55 AM,#1976d2
164M,M,37.1074,-122.01023,1 May 2025 8:00 AM,#1976d2
164M,M,37.10737,-122.01015,1 May 2025 8:05 AM,#1976d2
164M,M,37.10744,-122.01025,1 May 2025 8:10 AM,#1976d2
164M,M,37.10743,-122.01024,1 May 2025 8:15 AM,#1976d2
164M,M,37.10734,-122.01015,1 May 2025 8:20 AM,#1976d2
164M,M,37.1074,-122.0102,1 May 2025 8:25 AM,#1976d2
164M,M,37.10747,-122.01022,1 May 2025 8:30 AM,#1976d2
164M,M,37.10742,-122.01023,1 May 2025 8:35 AM,#1976d2
164M,M,37.1074,-122.01021,1 May 2025 8:40 AM,#1976d2
164M,M,37.10745,-122.01025,1 May 2025 8:45 AM,#1976d2
164M,M,37.10739,-122.01027,1 May 2025 8:50 AM,#1976d2
164M,M,37.10734,-122.01025,1 May 2025 8:55 AM,#1976d2
164M,M,37.10751,-122.01028,1 May 2025 9:00 AM,#1976d2
164M,M,37.10742,-122.01019,1 May 2025 9:05 AM,#1976d2
164M,M,37.10745,-122.0102,1 May 2025 9:10 AM,#1976d2
164M,M,37.10739,-122.01021,1 May 2025 9:15 AM,#1976d2
164M,M,37.10749,-122.01037,1 May 2025 9:20 AM,#1976d2
164M,M,37.10749,-122.01021,1 May 2025 9:25 AM,#1976d2
164M,M,37.10749,-122.01023,1 May 2025 9:30 AM,#1976d2
164M,M,37.10751,-122.01025,1 May 2025 9:35 AM,#1976d2
164M,M,37.10742,-122.01025,1 May 2025 9:40 AM,#1976d2
164M,M,37.10744,-122.01028,1 May 2025 9:45 AM,#1976d2
164M,M,37.1074,-122.01019,1 May 2025 9:50 AM,#1976d2
164M,M,37.10745,-122.01025,1 May 2025 9:55 AM,#1976d2
164M,M,37.10737,-122.01019,1 May 2025 10:00 AM,#1976d2
164M,M,37.10742,-122.01023,1 May 2025 10:05 AM,#1976d2
164M,M,37.10738,-122.01023,1 May 2025 10:10 AM,#1976d2
164M,M,37.10735,-122.01022,1 May 2025 10:15 AM,#1976d2
164M,M,37.10737,-122.01022,1 May 2025 10:20 AM,#1976d2
164M,M,37.10738,-122.0102,1 May 2025 10:25 AM,#1976d2
164M,M,37.10738,-122.01022,1 May 2025 10:30 AM,#1976d2
164M,M,37.10736,-122.01026,1 May 2025 10:35 AM,#1976d2
164M,M,37.10731,-122.01016,1 May 2025 10:40 AM,#1976d2
164M,M,37.1074,-122.01022,1 May 2025 10:45 AM,#1976d2
164M,M,37.10742,-122.01025,1 May 2025 10:50 AM,#1976d2
164M,M,37.10738,-122.01027,1 May 2025 10:55 AM,#1976d2
164M,M,37.1074,-122.01018,1 May 2025 11:00 AM,#1976d2
164M,M,37.10739,-122.01022,1 May 2025 11:05 AM,#1976d2
164M,M,37.10738,-122.01024,1 May 2025 11:10 AM,#1976d2
164M,M,37.10742,-122.01024,1 May 2025 11:15 AM,#1976d2
164M,M,37.10741,-122.01019,1 May 2025 11:20 AM,#1976d2
164M,M,37.10746,-122.01021,1 May 2025 11:25 AM,#1976d2
164M,M,37.10742,-122.01021,1 May 2025 11:30 AM,#1976d2
164M,M,37.10741,-122.01022,1 May 2025 11:35 AM,#1976d2
164M,M,37.10735,-122.011,1 May 2025 11:40 AM,#1976d2
164M,M,37.10806,-122.01181,1 May 2025 11:45 AM,#1976d2
164M,M,37.10886,-122.01221,1 May 2025 11:50 AM,#1976d2
164M,M,37.10988,-122.0133,1 May 2025 11:55 AM,#1976d2
164M,M,37.11114,-122.01418,1 May 2025 12:00 PM,#1976d2
164M,M,37.11131,-122.01528,1 May 2025 12:05 PM,#1976d2
164M,M,37.11204,-122.01565,1 May 2025 12:10 PM,#1976d2
164M,M,37.11229,-122.01608,1 May 2025 12:15 PM,#1976d2
164M,M,37.11326,-122.01692,1 May 2025 12:20 PM,#1976d2
164M,M,37.11395,-122.01769,1 May 2025 12:25 PM,#1976d2
164M,M,37.11402,-122.01794,1 May 2025 12:30 PM,#1976d2
164M,M,37.11424,-122.01773,1 May 2025 12:35 PM,#1976d2
164M,M,37.11408,-122.01797,1 May 2025 12:40 PM,#1976d2
164M,M,37.11383,-122.0175,1 May 2025 12:45 PM,#1976d2
164M,M,37.11389,-122.01851,1 May 2025 12:50 PM,#1976d2
164M,M,37.11402,-122.01814,1 May 2025 12:55 PM,#1976d2
164M,M,37.11404,-122.01775,1 May 2025 1:00 PM,#1976d2
164M,M,37.11415,-122.01778,1 May 2025 1:05 PM,#1976d2
164M,M,37.11405,-122.01788,1 May 2025 1:10 PM,#1976d2
164M,M,37.11406,-122.01775,1 May 2025 1:15 PM,#1976d2
164M,M,37.11422,-122.01788,1 May 2025 1:20 PM,#1976d2
164M,M,37.11416,-122.01785,1 May 2025 1:25 PM,#1976d2
164M,M,37.11414,-122.01791,1 May 2025 1:30 PM,#1976d2
164M,M,37.11412,-122.01784,1 May 2025 1:35 PM,#1976d2
164M,M,37.11427,-122.01787,1 May 2025 1:40 PM,#1976d2
164M,M,37.11429,-122.0179,1 May 2025 1:45 PM,#1976d2
164M,M,37.11428,-122.0178,1 May 2025 1:50 PM,#1976d2
164M,M,37.11427,-122.01771,1 May 2025 1:55 PM,#1976d2
164M,M,37.1142,-122.01794,1 May 2025 2:00 PM,#1976d2
164M,M,37.11416,-122.01794,1 May 2025 2:05 PM,#1976d2
164M,M,37.11419,-122.01791,1 May 2025 2:10 PM,#1976d2
164M,M,37.11417,-122.01797,1 May 2025 2:15 PM,#1976d2
164M,M,37.11417,-122.01789,1 May 2025 2:20 PM,#1976d2
164M,M,37.11421,-122.01786,1 May 2025 2:25 PM,#1976d2
164M,M,37.11421,-122.01788,1 May 2025 2:30 PM,#1976d2
164M,M,37.11423,-122.01793,1 May 2025 2:35 PM,#1976d2
164M,M,37.11424,-122.01785,1 May 2025 2:40 PM,#1976d2
164M,M,37.11419,-122.01787,1 May 2025 2:45 PM,#1976d2
164M,M,37.11422,-122.01785,1 May 2025 2:50 PM,#1976d2
164M,M,37.11428,-122.01787,1 May 2025 2:55 PM,#1976d2
164M,M,37.11425,-122.01788,1 May 2025 3:00 PM,#1976d2
164M,M,37.11423,-122.0179,1 May 2025 3:05 PM,#1976d2
164M,M,37.11419,-122.01781,1 May 2025 3:10 PM,#1976d2
164M,M,37.11407,-122.01786,1 May 2025 3:15 PM,#1976d2
164M,M,37.11412,-122.01788,1 May 2025 3:20 PM,#1976d2
164M,M,37.11413,-122.01782,1 May 2025 3:25 PM,#1976d2
164M,M,37.11415,-122.01789,1 May 2025 3:30 PM,#1976d2
164M,M,37.11419,-122.0179,1 May 2025 3:35 PM,#1976d2
164M,M,37.11419,-122.0179,1 May 2025 3:40 PM,#1976d2
164M,M,37.11418,-122.01788,1 May 2025 3:45 PM,#1976d2
164M,M,37.11431,-122.01789,1 May 2025 3:50 PM,#1976d2
164M,M,37.11418,-122.01786,1 May 2025 3:55 PM,#1976d2
164M,M,37.11413,-122.01787,1 May 2025 4:00 PM,#1976d2
164M,M,37.11419,-122.01794,1 May 2025 4:05 PM,#1976d2
164M,M,37.1141,-122.0179,1 May 2025 4:10 PM,#1976d2
164M,M,37.11432,-122.01795,1 May 2025 4:15 PM,#1976d2
164M,M,37.11425,-122.01794,1 May 2025 4:20 PM,#1976d2
164M,M,37.11381,-122.01795,1 May 2025 4:25 PM,#1976d2
164M,M,37.11402,-122.01782,1 May 2025 4:30 PM,#1976d2
164M,M,37.11407,-122.018,1 May 2025 4:35 PM,#1976d2
164M,M,37.1142,-122.01803,1 May 2025 4:40 PM,#1976d2
164M,M,37.11403,-122.01775,1 May 2025 4:45 PM,#1976d2
164M,M,37.11449,-122.0179,1 May 2025 4:50 PM,#1976d2
164M,M,37.1144,-122.01794,1 May 2025 4:55 PM,#1976d2
