Seconds,R_Time,Lat,Long,Animal_ID,Sex,Step_m,Interval_s,Speed_kmh,Heading,State_Num
307740,2025-03-31 20:45:00,37.1431,-122.00184,164M,M,6.3,300,0.0753,1.13108,2
308040,2025-03-31 20:50:00,37.14313,-122.00176,164M,M,7.8,300,0.094,5.05019,2
308340,2025-03-31 20:55:00,37.1432,-122.00201,164M,M,23.5,300,0.2818,1.94117,2
308640,2025-03-31 21:00:00,37.14307,-122.00159,164M,M,39.9,300,0.4792,5.31248,2
309000,2025-03-31 21:06:00,37.14313,-122.0017,164M,M,11.8,360,0.1181,3.81458,2
309240,2025-03-31 21:10:00,37.14307,-122.00176,164M,M,8.5,240,0.128,5.74435,2
309540,2025-03-31 21:15:00,37.14311,-122.00179,164M,M,5.2,300,0.0622,0.42742,2
309840,2025-03-31 21:20:00,37.14318,-122.00175,164M,M,8.6,300,0.1026,2.4686,2
310140,2025-03-31 21:25:00,37.14317,-122.00174,164M,M,1.4,300,0.0171,4.71239,1
310440,2025-03-31 21:30:00,37.14317,-122.00177,164M,M,2.7,300,0.0319,6.19485,1
310740,2025-03-31 21:35:00,37.14326,-122.00178,164M,M,10.0,300,0.1206,2.49016,2
311040,2025-03-31 21:40:00,37.14303,-122.00156,164M,M,32.2,300,0.3859,4.35244,2
311340,2025-03-31 21:45:00,37.143,-122.00166,164M,M,9.5,300,0.1136,3.63006,2
311640,2025-03-31 21:50:00,37.14297,-122.00168,164M,M,3.8,300,0.0453,1.96686,1
311940,2025-03-31 21:55:00,37.14295,-122.00162,164M,M,5.8,300,0.0692,2.4686,2
312240,2025-03-31 22:00:00,37.14292,-122.00159,164M,M,4.3,300,0.0512,1.96686,2
312540,2025-03-31 22:05:00,37.14291,-122.00156,164M,M,2.9,300,0.0346,4.71239,1
312840,2025-03-31 22:10:00,37.14291,-122.00172,164M,M,14.2,300,0.1702,0.22393,2
313140,2025-03-31 22:15:00,37.14298,-122.0017,164M,M,8.0,300,0.0958,3.19353,2
313440,2025-03-31 22:20:00,37.14252,-122.00173,164M,M,51.2,300,0.6146,3.04228,3
313740,2025-03-31 22:25:00,37.1422,-122.00169,164M,M,35.8,300,0.4291,0.12391,2
314040,2025-03-31 22:30:00,37.14284,-122.00159,164M,M,71.7,300,0.8606,3.14159,3
314340,2025-03-31 22:35:00,37.14282,-122.00159,164M,M,2.2,300,0.0267,5.10846,1
314640,2025-03-31 22:40:00,37.14286,-122.00171,164M,M,11.5,300,0.1383,3.52086,2
314940,2025-03-31 22:45:00,37.14276,-122.00176,164M,M,12.0,300,0.1436,0.29482,2
315240,2025-03-31 22:50:00,37.14297,-122.00168,164M,M,24.4,300,0.2928,2.21602,2
315540,2025-03-31 22:55:00,37.14294,-122.00163,164M,M,5.5,300,0.0666,5.10846,2
315840,2025-03-31 23:00:00,37.14296,-122.00169,164M,M,5.8,300,0.0692,0.67299,2
316140,2025-03-31 23:05:00,37.14305,-122.0016,164M,M,12.8,300,0.1536,3.55173,2
316440,2025-03-31 23:10:00,37.14294,-122.00166,164M,M,13.3,300,0.1601,0.13208,2
316740,2025-03-31 23:15:00,37.143,-122.00165,164M,M,6.7,300,0.0808,5.17748,2
317040,2025-03-31 23:20:00,37.14302,-122.0017,164M,M,5.0,300,0.0595,2.28593,2
317340,2025-03-31 23:25:00,37.14293,-122.00157,164M,M,15.3,300,0.1831,5.82097,2
317640,2025-03-31 23:30:00,37.14309,-122.00167,164M,M,19.9,300,0.2385,4.71239,2
317940,2025-03-31 23:35:00,37.14309,-122.00169,164M,M,1.8,300,0.0213,3.42373,1
318240,2025-03-31 23:40:00,37.14265,-122.00185,164M,M,50.9,300,0.6113,0.6256,3
318540,2025-03-31 23:45:00,37.14297,-122.00156,164M,M,43.9,300,0.5267,4.15218,3
318840,2025-03-31 23:50:00,37.14284,-122.00182,164M,M,27.2,300,0.3264,0.52351,2
319140,2025-03-31 23:55:00,37.14313,-122.00161,164M,M,37.2,300,0.4468,3.32916,2
319440,2025-04-01 00:00:00,37.14292,-122.00166,164M,M,23.8,300,0.2852,6.10127,2
319740,2025-04-01 00:05:00,37.14305,-122.00169,164M,M,14.7,300,0.1764,3.735,2
320040,2025-04-01 00:10:00,37.14292,-122.0018,164M,M,17.4,300,0.2092,1.39346,2
320340,2025-04-01 00:15:00,37.14294,-122.00166,164M,M,12.6,300,0.1513,4.59883,2
320640,2025-04-01 00:20:00,37.14293,-122.00177,164M,M,9.8,300,0.1178,1.14281,2
320940,2025-04-01 00:25:00,37.14297,-122.00166,164M,M,10.7,300,0.1286,1.49255,2
321240,2025-04-01 00:30:00,37.14298,-122.0015,164M,M,14.2,300,0.1707,4.77503,2
321540,2025-04-01 00:35:00,37.14299,-122.0017,164M,M,17.8,300,0.2131,1.99878,2
321840,2025-04-01 00:40:00,37.14295,-122.00159,164M,M,10.7,300,0.1286,5.0163,2
322140,2025-04-01 00:45:00,37.14298,-122.00171,164M,M,11.1,300,0.1338,6.25367,2
322440,2025-04-01 00:50:00,37.14325,-122.00172,164M,M,30.0,300,0.3604,5.06827,2
322740,2025-04-01 00:55:00,37.14333,-122.00199,164M,M,25.5,300,0.3064,2.42583,2
323040,2025-04-01 01:00:00,37.14311,-122.00175,164M,M,32.4,300,0.389,4.71239,2
323340,2025-04-01 01:05:00,37.14311,-122.00182,164M,M,6.2,300,0.0745,1.01058,2
323640,2025-04-01 01:10:00,37.14313,-122.00178,164M,M,4.2,300,0.0502,6.08648,2
323940,2025-04-01 01:15:00,37.14317,-122.00179,164M,M,4.5,300,0.0544,2.30693,2
324240,2025-04-01 01:20:00,37.14304,-122.00161,164M,M,21.5,300,0.2584,3.25498,2
324540,2025-04-01 01:25:00,37.14297,-122.00162,164M,M,7.8,300,0.094,3.63006,2
324840,2025-04-01 01:30:00,37.14291,-122.00166,164M,M,7.6,300,0.0907,4.31632,2
325140,2025-04-01 01:35:00,37.1429,-122.00169,164M,M,2.9,300,0.0346,2.35799,1
325440,2025-04-01 01:40:00,37.14286,-122.00164,164M,M,6.3,300,0.0753,5.07234,2
325740,2025-04-01 01:45:00,37.14289,-122.00174,164M,M,9.5,300,0.1136,0.19671,2
326040,2025-04-01 01:50:00,37.14297,-122.00172,164M,M,9.1,300,0.1088,2.60276,2
326340,2025-04-01 01:55:00,37.14293,-122.00169,164M,M,5.2,300,0.0622,2.21602,2
326640,2025-04-01 02:00:00,37.14287,-122.00159,164M,M,11.1,300,0.1331,4.52173,2
326940,2025-04-01 02:05:00,37.14285,-122.00172,164M,M,11.7,300,0.1408,3.52086,2
327240,2025-04-01 02:10:00,37.14281,-122.00174,164M,M,4.8,300,0.0575,0.37927,2
327540,2025-04-01 02:15:00,37.14285,-122.00172,164M,M,4.8,300,0.0575,0.0,2
327840,2025-04-01 02:20:00,37.14292,-122.00172,164M,M,7.8,300,0.0934,0.67299,2
328140,2025-04-01 02:25:00,37.14294,-122.0017,164M,M,2.8,300,0.0341,4.2473,1
328440,2025-04-01 02:30:00,37.14292,-122.00175,164M,M,5.0,300,0.0595,2.13101,2
328740,2025-04-01 02:35:00,37.14284,-122.00159,164M,M,16.7,300,0.2009,5.30924,2
329040,2025-04-01 02:40:00,37.14297,-122.00183,164M,M,25.7,300,0.3086,2.41056,2
329340,2025-04-01 02:45:00,37.14289,-122.00174,164M,M,11.9,300,0.1434,0.40199,2
329700,2025-04-01 02:51:00,37.14304,-122.00166,164M,M,18.1,360,0.1812,2.61621,2
330000,2025-04-01 02:56:00,37.14293,-122.00158,164M,M,14.1,300,0.1697,4.20377,2
330300,2025-04-01 03:01:00,37.14281,-122.00185,164M,M,27.4,300,0.3288,0.85019,2
330720,2025-04-01 03:08:00,37.14295,-122.00165,164M,M,23.6,420,0.2022,5.40889,2
331020,2025-04-01 03:13:00,37.14299,-122.00171,164M,M,6.9,300,0.0832,3.21393,2
331800,2025-04-01 03:26:00,37.14288,-122.00172,164M,M,12.3,780,0.0566,0.67299,2
332100,2025-04-01 03:31:00,37.14292,-122.00168,164M,M,5.7,300,0.0683,0.94885,2
332340,2025-04-01 03:35:00,37.14296,-122.00161,164M,M,7.6,240,0.1145,3.65919,2
332640,2025-04-01 03:40:00,37.14289,-122.00166,164M,M,9.0,300,0.1075,2.4686,2
332940,2025-04-01 03:45:00,37.14285,-122.00162,164M,M,5.7,300,0.0683,0.37927,2
333240,2025-04-01 03:50:00,37.14299,-122.00155,164M,M,16.8,300,0.2011,3.86645,2
333540,2025-04-01 03:55:00,37.1429,-122.00165,164M,M,13.4,300,0.1604,3.14159,2
333840,2025-04-01 04:00:00,37.14276,-122.00165,164M,M,15.6,300,0.1868,0.3292,2
334200,2025-04-01 04:06:00,37.1429,-122.00159,164M,M,16.5,360,0.1645,3.19137,2
334440,2025-04-01 04:10:00,37.14274,-122.0016,164M,M,17.8,240,0.2672,0.37927,2
334800,2025-04-01 04:16:00,37.1429,-122.00152,164M,M,19.2,360,0.1915,4.26284,2
335040,2025-04-01 04:20:00,37.14285,-122.00165,164M,M,12.8,240,0.1919,0.0,2
335340,2025-04-01 04:25:00,37.14287,-122.00165,164M,M,2.2,300,0.0267,5.93557,1
335640,2025-04-01 04:30:00,37.14309,-122.00175,164M,M,26.0,300,0.3122,2.61621,2
335940,2025-04-01 04:35:00,37.14298,-122.00167,164M,M,14.1,300,0.1697,3.43908,2
336240,2025-04-01 04:40:00,37.14285,-122.00172,164M,M,15.1,300,0.1814,0.25563,2
336540,2025-04-01 04:45:00,37.14346,-122.00152,164M,M,70.1,300,0.8413,3.31423,3
336840,2025-04-01 04:50:00,37.14314,-122.00159,164M,M,36.1,300,0.4334,3.74099,2
337140,2025-04-01 04:55:00,37.14293,-122.00177,164M,M,28.3,300,0.3394,1.33978,2
337440,2025-04-01 05:00:00,37.14296,-122.00161,164M,M,14.6,300,0.1748,4.41484,2
337740,2025-04-01 05:05:00,37.14285,-122.00206,164M,M,41.7,300,0.5006,1.78866,3
338040,2025-04-01 05:10:00,37.14279,-122.00172,164M,M,30.9,300,0.3704,0.16918,2
338340,2025-04-01 05:15:00,37.14293,-122.00169,164M,M,15.8,300,0.1895,2.13101,2
338640,2025-04-01 05:20:00,37.14291,-122.00165,164M,M,4.2,300,0.0502,0.73103,2
338940,2025-04-01 05:25:00,37.14299,-122.00156,164M,M,11.9,300,0.1434,3.70928,2
339240,2025-04-01 05:30:00,37.14294,-122.0016,164M,M,6.6,300,0.0791,3.9252,2
339540,2025-04-01 05:35:00,37.14286,-122.0017,164M,M,12.6,300,0.1507,0.92557,2
339840,2025-04-01 05:40:00,37.14289,-122.00165,164M,M,5.5,300,0.0666,0.72881,2
340140,2025-04-01 05:45:00,37.14314,-122.00137,164M,M,37.3,300,0.4472,3.95297,2
340440,2025-04-01 05:50:00,37.14286,-122.00174,164M,M,45.2,300,0.5426,0.93905,3
340740,2025-04-01 05:55:00,37.14293,-122.00162,164M,M,13.2,300,0.1582,0.04686,2
341040,2025-04-01 06:00:00,37.1431,-122.00161,164M,M,18.9,300,0.2271,0.67299,2
341340,2025-04-01 06:05:00,37.14325,-122.00146,164M,M,21.3,300,0.256,3.77436,2
341640,2025-04-01 06:10:00,37.143,-122.00169,164M,M,34.5,300,0.4137,6.08648,2
341940,2025-04-01 06:15:00,37.14304,-122.0017,164M,M,4.5,300,0.0544,0.13208,2
342240,2025-04-01 06:20:00,37.1431,-122.00169,164M,M,6.7,300,0.0808,3.4013,2
342540,2025-04-01 06:25:00,37.14304,-122.00171,164M,M,6.9,300,0.0828,0.37927,2
342840,2025-04-01 06:30:00,37.14314,-122.00166,164M,M,12.0,300,0.1436,4.15217,2
343140,2025-04-01 06:35:00,37.14311,-122.00172,164M,M,6.3,300,0.0753,3.68043,2
343440,2025-04-01 06:40:00,37.14307,-122.00175,164M,M,5.2,300,0.0622,3.14159,2
343740,2025-04-01 06:45:00,37.14305,-122.00175,164M,M,2.2,300,0.0267,0.58634,1
344040,2025-04-01 06:50:00,37.14311,-122.0017,164M,M,8.0,300,0.0961,5.0163,2
344340,2025-04-01 06:55:00,37.14312,-122.00174,164M,M,3.7,300,0.0446,2.4686,1
344700,2025-04-01 07:01:00,37.14299,-122.00161,164M,M,18.5,360,0.1849,3.52086,2
344940,2025-04-01 07:05:00,37.14297,-122.00162,164M,M,2.4,240,0.0359,1.98453,1
345240,2025-04-01 07:10:00,37.1429,-122.00142,164M,M,19.4,300,0.2323,1.13108,2
345540,2025-04-01 07:15:00,37.14293,-122.00134,164M,M,7.8,300,0.094,5.40889,2
345840,2025-04-01 07:20:00,37.14299,-122.00143,164M,M,10.4,300,0.1248,0.67299,2
346140,2025-04-01 07:25:00,37.14304,-122.00138,164M,M,7.1,300,0.0853,3.04228,2
346440,2025-04-01 07:30:00,37.14296,-122.00137,164M,M,8.9,300,0.1073,1.10571,2
346740,2025-04-01 07:35:00,37.14298,-122.00132,164M,M,5.0,300,0.0595,3.93928,2
347040,2025-04-01 07:40:00,37.14291,-122.00141,164M,M,11.1,300,0.1337,5.6102,2
347340,2025-04-01 07:45:00,37.14293,-122.00143,164M,M,2.8,300,0.0341,0.0,1
347640,2025-04-01 07:50:00,37.14296,-122.00143,164M,M,3.3,300,0.04,2.88188,1
347940,2025-04-01 07:55:00,37.1429,-122.00141,164M,M,6.9,300,0.0828,6.02348,2
348240,2025-04-01 08:00:00,37.14293,-122.00142,164M,M,3.5,300,0.0414,1.5708,1
348540,2025-04-01 08:05:00,37.14293,-122.00137,164M,M,4.4,300,0.0532,0.92557,2
348840,2025-04-01 08:10:00,37.14296,-122.00132,164M,M,5.5,300,0.0666,4.15217,2
349140,2025-04-01 08:15:00,37.14292,-122.0014,164M,M,8.4,300,0.1004,2.65312,2
349440,2025-04-01 08:20:00,37.14289,-122.00138,164M,M,3.8,300,0.0453,0.90585,1
349740,2025-04-01 08:25:00,37.14294,-122.0013,164M,M,9.0,300,0.1081,4.71239,2
350040,2025-04-01 08:30:00,37.14294,-122.00137,164M,M,6.2,300,0.0745,1.5708,2
350340,2025-04-01 08:35:00,37.14294,-122.00136,164M,M,0.9,300,0.0106,0.0,1
350640,2025-04-01 08:40:00,37.14294,-122.00136,164M,M,0.0,300,0.0,3.14159,1
350940,2025-04-01 08:45:00,37.14291,-122.00136,164M,M,3.3,300,0.04,3.81458,1
351240,2025-04-01 08:50:00,37.1429,-122.00137,164M,M,1.4,300,0.0171,0.44612,1
351540,2025-04-01 08:55:00,37.14295,-122.00134,164M,M,6.2,300,0.074,4.31632,2
351840,2025-04-01 09:00:00,37.14293,-122.0014,164M,M,5.8,300,0.0692,5.40889,2
352140,2025-04-01 09:05:00,37.14297,-122.00146,164M,M,6.9,300,0.0832,2.96627,2
352440,2025-04-01 09:10:00,37.14288,-122.00144,164M,M,10.2,300,0.122,0.58635,2
352740,2025-04-01 09:15:00,37.14294,-122.00139,164M,M,8.0,300,0.0961,2.13101,2
353040,2025-04-01 09:20:00,37.14293,-122.00137,164M,M,2.1,300,0.0251,3.9252,1
353340,2025-04-01 09:25:00,37.14289,-122.00142,164M,M,6.3,300,0.0753,0.67299,2
353640,2025-04-01 09:30:00,37.14294,-122.00137,164M,M,7.1,300,0.0853,3.14159,2
353940,2025-04-01 09:35:00,37.14291,-122.00137,164M,M,3.3,300,0.04,6.1511,1
354240,2025-04-01 09:40:00,37.14297,-122.00138,164M,M,6.7,300,0.0808,0.37927,2
354540,2025-04-01 09:45:00,37.14301,-122.00136,164M,M,4.8,300,0.0575,4.62302,2
354840,2025-04-01 09:50:00,37.143,-122.0015,164M,M,12.5,300,0.1495,5.51999,2
355140,2025-04-01 09:55:00,37.14305,-122.00156,164M,M,7.7,300,0.0923,2.42583,2
355440,2025-04-01 10:00:00,37.14272,-122.0012,164M,M,48.6,300,0.5835,5.67184,3
355740,2025-04-01 10:05:00,37.1433,-122.00171,164M,M,78.8,300,0.9451,2.39072,3
356040,2025-04-01 10:10:00,37.14289,-122.00123,164M,M,62.4,300,0.7483,5.10846,3
356340,2025-04-01 10:15:00,37.14293,-122.00135,164M,M,11.5,300,0.1383,5.66674,2
356640,2025-04-01 10:20:00,37.14302,-122.00143,164M,M,12.3,300,0.1472,2.5866,2
356940,2025-04-01 10:25:00,37.14293,-122.00136,164M,M,11.8,300,0.1413,2.4686,2
357240,2025-04-01 10:30:00,37.14292,-122.00135,164M,M,1.4,300,0.0171,5.37734,1
357540,2025-04-01 10:35:00,37.14297,-122.00143,164M,M,9.0,300,0.1081,5.2057,2
357840,2025-04-01 10:40:00,37.143,-122.0015,164M,M,7.0,300,0.0845,3.3383,2
358140,2025-04-01 10:45:00,37.14296,-122.00151,164M,M,4.5,300,0.0544,0.40544,2
358440,2025-04-01 10:50:00,37.14309,-122.00144,164M,M,15.7,300,0.1888,2.74226,2
358740,2025-04-01 10:55:00,37.14292,-122.00135,164M,M,20.5,300,0.2462,0.67299,2
359040,2025-04-01 11:00:00,37.14293,-122.00134,164M,M,1.4,300,0.0171,3.47522,1
359340,2025-04-01 11:05:00,37.1427,-122.00144,164M,M,27.1,300,0.3248,6.08648,2
359640,2025-04-01 11:10:00,37.14278,-122.00146,164M,M,9.1,300,0.1088,0.29047,2
359940,2025-04-01 11:15:00,37.14302,-122.00137,164M,M,27.9,300,0.3342,3.28552,2
360240,2025-04-01 11:20:00,37.14291,-122.00139,164M,M,12.4,300,0.1483,0.37927,2
360540,2025-04-01 11:25:00,37.14297,-122.00136,164M,M,7.2,300,0.0862,3.36553,2
360840,2025-04-01 11:30:00,37.14283,-122.0014,164M,M,16.0,300,0.1916,0.22393,2
361140,2025-04-01 11:35:00,37.1429,-122.00138,164M,M,8.0,300,0.0958,6.06912,2
361440,2025-04-01 11:40:00,37.14301,-122.00141,164M,M,12.5,300,0.1502,3.3383,2
361740,2025-04-01 11:45:00,37.14297,-122.00142,164M,M,4.5,300,0.0544,2.60276,2
362040,2025-04-01 11:50:00,37.14289,-122.00136,164M,M,10.4,300,0.1244,6.08648,2
362340,2025-04-01 11:55:00,37.14297,-122.00138,164M,M,9.1,300,0.1088,3.04228,2
362640,2025-04-01 12:00:00,37.14289,-122.00137,164M,M,8.9,300,0.1073,1.8747,2
362940,2025-04-01 12:05:00,37.14288,-122.00133,164M,M,3.7,300,0.0446,4.99419,1
363240,2025-04-01 12:10:00,37.14291,-122.00146,164M,M,12.0,300,0.144,1.5708,2
363540,2025-04-01 12:15:00,37.14291,-122.00135,164M,M,9.8,300,0.117,3.4013,2
363840,2025-04-01 12:20:00,37.14288,-122.00136,164M,M,3.5,300,0.0414,0.0,1
364140,2025-04-01 12:25:00,37.1429,-122.00136,164M,M,2.2,300,0.0267,4.71239,1
364440,2025-04-01 12:30:00,37.1429,-122.00141,164M,M,4.4,300,0.0532,5.6102,2
364740,2025-04-01 12:35:00,37.14292,-122.00143,164M,M,2.8,300,0.0341,1.36468,1
365040,2025-04-01 12:40:00,37.14293,-122.00137,164M,M,5.4,300,0.0652,5.90392,2
365340,2025-04-01 12:45:00,37.14299,-122.0014,164M,M,7.2,300,0.0862,3.14159,2
365640,2025-04-01 12:50:00,37.14297,-122.0014,164M,M,2.2,300,0.0267,2.23574,1
365940,2025-04-01 12:55:00,37.14292,-122.00132,164M,M,9.0,300,0.1081,4.06716,2
366240,2025-04-01 13:00:00,37.14289,-122.00137,164M,M,5.5,300,0.0666,5.7155,2
366540,2025-04-01 13:05:00,37.14294,-122.00141,164M,M,6.6,300,0.0791,1.96686,2
366840,2025-04-01 13:10:00,37.14291,-122.00132,164M,M,8.6,300,0.1038,5.05655,2
367140,2025-04-01 13:15:00,37.14293,-122.00139,164M,M,6.6,300,0.0791,5.46733,2
367440,2025-04-01 13:20:00,37.14296,-122.00143,164M,M,4.9,300,0.0584,2.76232,2
367740,2025-04-01 13:25:00,37.14284,-122.00137,164M,M,14.4,300,0.1724,5.2726,2
368040,2025-04-01 13:30:00,37.14286,-122.00141,164M,M,4.2,300,0.0502,0.73103,2
368340,2025-04-01 13:35:00,37.14294,-122.00132,164M,M,11.9,300,0.1434,4.06716,2
368640,2025-04-01 13:40:00,37.14291,-122.00137,164M,M,5.5,300,0.0666,4.15217,2
368940,2025-04-01 13:45:00,37.14289,-122.00141,164M,M,4.2,300,0.0502,3.63006,2
369240,2025-04-01 13:50:00,37.14286,-122.00143,164M,M,3.8,300,0.0453,0.79769,1
369540,2025-04-01 13:55:00,37.14293,-122.00134,164M,M,11.1,300,0.1337,5.69684,2
369840,2025-04-01 14:00:00,37.14299,-122.00139,164M,M,8.0,300,0.0961,2.30144,2
370140,2025-04-01 14:05:00,37.14294,-122.00132,164M,M,8.3,300,0.1,5.79472,2
370440,2025-04-01 14:10:00,37.14297,-122.00134,164M,M,3.8,300,0.0453,3.81458,1
370740,2025-04-01 14:15:00,37.14293,-122.00138,164M,M,5.7,300,0.0683,1.5708,2
371100,2025-04-01 14:21:00,37.14293,-122.00134,164M,M,3.5,360,0.0355,5.6102,1
371340,2025-04-01 14:25:00,37.14297,-122.00138,164M,M,5.7,240,0.0853,3.52086,2
371640,2025-04-01 14:30:00,37.14293,-122.0014,164M,M,4.8,300,0.0575,4.99942,2
371940,2025-04-01 14:35:00,37.14297,-122.00157,164M,M,15.7,300,0.1885,4.01588,2
372240,2025-04-01 14:40:00,37.14285,-122.00175,164M,M,20.8,300,0.2496,2.65312,2
372540,2025-04-01 14:45:00,37.14282,-122.00173,164M,M,3.8,300,0.0453,0.60904,1
372840,2025-04-01 14:50:00,37.1429,-122.00166,164M,M,10.8,300,0.1301,5.10846,2
373140,2025-04-01 14:55:00,37.14291,-122.00169,164M,M,2.9,300,0.0346,2.2673,1
373440,2025-04-01 15:00:00,37.14289,-122.00166,164M,M,3.5,300,0.0416,2.4686,1
373740,2025-04-01 15:05:00,37.14286,-122.00163,164M,M,4.3,300,0.0512,0.58635,2
374040,2025-04-01 15:10:00,37.14292,-122.00158,164M,M,8.0,300,0.0961,5.33434,2
374340,2025-04-01 15:15:00,37.14296,-122.00165,164M,M,7.6,300,0.0916,1.96686,2
374640,2025-04-01 15:20:00,37.14295,-122.00162,164M,M,2.9,300,0.0346,5.0163,1
374940,2025-04-01 15:25:00,37.14296,-122.00166,164M,M,3.7,300,0.0446,2.03588,1
375240,2025-04-01 15:30:00,37.14294,-122.00161,164M,M,5.0,300,0.0595,1.52437,2
375540,2025-04-01 15:35:00,37.14295,-122.00134,164M,M,24.0,300,0.2875,0.85019,2
375840,2025-04-01 15:40:00,37.14302,-122.00124,164M,M,11.8,300,0.1416,4.22643,2
376140,2025-04-01 15:45:00,37.14294,-122.00143,164M,M,19.0,300,0.2286,5.10846,2
376440,2025-04-01 15:50:00,37.14295,-122.00146,164M,M,2.9,300,0.0346,3.65055,1
376740,2025-04-01 15:55:00,37.14285,-122.00153,164M,M,12.7,300,0.1528,0.49931,2
377040,2025-04-01 16:00:00,37.14304,-122.0014,164M,M,24.1,300,0.2888,3.42373,2
377340,2025-04-01 16:05:00,37.14293,-122.00144,164M,M,12.7,300,0.1528,0.11339,2
377640,2025-04-01 16:10:00,37.14307,-122.00142,164M,M,15.7,300,0.188,3.09734,2
377940,2025-04-01 16:15:00,37.14289,-122.00141,164M,M,20.0,300,0.2404,6.12509,2
378240,2025-04-01 16:20:00,37.14304,-122.00144,164M,M,16.9,300,0.2027,2.76232,2
378540,2025-04-01 16:25:00,37.14296,-122.0014,164M,M,9.6,300,0.1149,0.13208,2
378840,2025-04-01 16:30:00,37.14302,-122.00139,164M,M,6.7,300,0.0808,2.76232,2
379140,2025-04-01 16:35:00,37.143,-122.00138,164M,M,2.4,300,0.0287,2.96627,1
379440,2025-04-01 16:40:00,37.14291,-122.00136,164M,M,10.2,300,0.122,5.79472,2
379740,2025-04-01 16:45:00,37.14297,-122.0014,164M,M,7.6,300,0.0907,3.81458,2
380040,2025-04-01 16:50:00,37.14295,-122.00142,164M,M,2.8,300,0.0341,1.5708,1
380340,2025-04-01 16:55:00,37.14295,-122.0014,164M,M,1.8,300,0.0213,0.0,1
380640,2025-04-01 17:00:00,37.14297,-122.0014,164M,M,2.2,300,0.0267,3.81458,1
380940,2025-04-01 17:05:00,37.14296,-122.00141,164M,M,1.4,300,0.0171,2.4686,1
381240,2025-04-01 17:10:00,37.14294,-122.00139,164M,M,2.8,300,0.0341,6.02348,1
381540,2025-04-01 17:15:00,37.14297,-122.0014,164M,M,3.5,300,0.0414,3.68043,1
381840,2025-04-01 17:20:00,37.14293,-122.00143,164M,M,5.2,300,0.0622,1.96686,2
382140,2025-04-01 17:25:00,37.14292,-122.0014,164M,M,2.9,300,0.0346,2.13101,1
382440,2025-04-01 17:30:00,37.1429,-122.00136,164M,M,4.2,300,0.0502,5.69684,2
382740,2025-04-01 17:35:00,37.14296,-122.00141,164M,M,8.0,300,0.0961,0.0,2
383040,2025-04-01 17:40:00,37.14298,-122.00141,164M,M,2.2,300,0.0267,3.4013,1
383340,2025-04-01 17:45:00,37.14295,-122.00142,164M,M,3.5,300,0.0414,5.10846,1
383640,2025-04-01 17:50:00,37.14296,-122.00145,164M,M,2.9,300,0.0346,2.01051,1
383940,2025-04-01 17:55:00,37.14293,-122.00137,164M,M,7.8,300,0.094,4.71239,2
384240,2025-04-01 18:00:00,37.14293,-122.00141,164M,M,3.5,300,0.0425,1.32497,1
384540,2025-04-01 18:05:00,37.14294,-122.00136,164M,M,4.6,300,0.0548,5.10846,2
384840,2025-04-01 18:10:00,37.14295,-122.00139,164M,M,2.9,300,0.0346,2.35799,1
385140,2025-04-01 18:15:00,37.14291,-122.00134,164M,M,6.3,300,0.0753,5.03126,2
385440,2025-04-01 18:20:00,37.14296,-122.00153,164M,M,17.7,300,0.2128,1.93075,2
385740,2025-04-01 18:25:00,37.14293,-122.00143,164M,M,9.5,300,0.1136,5.97452,2
386040,2025-04-01 18:30:00,37.14298,-122.00145,164M,M,5.8,300,0.07,0.94885,2
386340,2025-04-01 18:35:00,37.14302,-122.00138,164M,M,7.6,300,0.0916,3.87262,2
386640,2025-04-01 18:40:00,37.14294,-122.00147,164M,M,11.9,300,0.1434,2.39245,2
386940,2025-04-01 18:45:00,37.14288,-122.0014,164M,M,9.1,300,0.1093,0.87429,2
387240,2025-04-01 18:50:00,37.14294,-122.00131,164M,M,10.4,300,0.1248,5.05655,2
387540,2025-04-01 18:55:00,37.14298,-122.00145,164M,M,13.2,300,0.1582,0.09537,2
387840,2025-04-01 19:00:00,37.14323,-122.00142,164M,M,27.9,300,0.3351,3.28552,2
388140,2025-04-01 19:05:00,37.14312,-122.00144,164M,M,12.4,300,0.1483,3.09966,2
388440,2025-04-01 19:10:00,37.14293,-122.00143,164M,M,21.1,300,0.2537,1.76145,2
388740,2025-04-01 19:15:00,37.14291,-122.0013,164M,M,11.7,300,0.1408,5.55833,2
389040,2025-04-01 19:20:00,37.143,-122.0014,164M,M,13.4,300,0.1604,5.3503,2
389400,2025-04-01 19:26:00,37.14313,-122.00162,164M,M,24.3,360,0.2427,4.09044,2
389640,2025-04-01 19:30:00,37.14309,-122.00169,164M,M,7.6,240,0.1145,2.9835,2
389940,2025-04-01 19:35:00,37.14289,-122.00165,164M,M,22.5,300,0.2702,0.04686,2
390240,2025-04-01 19:40:00,37.14323,-122.00163,164M,M,37.8,300,0.4542,3.17781,2
390540,2025-04-01 19:45:00,37.14301,-122.00164,164M,M,24.5,300,0.2937,5.7578,2
390840,2025-04-01 19:50:00,37.14312,-122.00172,164M,M,14.1,300,0.1697,3.81458,2
391140,2025-04-01 19:55:00,37.14307,-122.00177,164M,M,7.1,300,0.0853,4.06716,2
391440,2025-04-01 20:00:00,37.14304,-122.00182,164M,M,5.5,300,0.0666,0.92557,2
391740,2025-04-01 20:05:00,37.1431,-122.00172,164M,M,11.1,300,0.1331,4.15217,2
